NAME	PARENT	GRAPH_TYPE	GOD_ONLY	IS_TITLE	IS_PROFESSION	IS_HIDDEN	MONEY_REQUIRED	POINTS_REQUIRED	SKILLS_REQUIRED_COUNT	SKILLS_REQUIRED	PRECLUSION_SKILLS	XP_TYPE	XP_COST	XP_CAP	MISSIONS_REQUIRED	APPRENTICESHIPS_REQUIRED	STATS_REQUIRED	SPECIES_REQUIRED	JEDI_STATE_REQUIRED	SKILL_ABILITY	COMMANDS	SKILL_MODS	SCHEMATICS_GRANTED	SCHEMATICS_REVOKED	SEARCHABLE	ENDER
science_doctor_prereq_01	science_doctor_prereq	oneByFour	1	0	0	1	1000	2		science_doctor_prereq_novice		combat_general	6000	20000							bactaSpray	"buffing_efficiency=3,healing_efficiency=3"			0	0
science_doctor_prereq_02	science_doctor_prereq_01	oneByFour	1	0	0	1	2000	3		science_doctor_prereq_01		combat_general	14000	30000							neuroToxin	"buffing_efficiency=5,healing_efficiency=5"			0	0
science_doctor_prereq_03	science_doctor_prereq_02	oneByFour	1	0	0	1	3000	4		science_doctor_prereq_02		combat_general	27000	60000							"targetAnatomy_1,bactaSpray_1"	"buffing_efficiency=5,healing_efficiency=5"			0	0
science_doctor_prereq_04	science_doctor_prereq_03	oneByFour	1	0	0	1	4000	5		science_doctor_prereq_03		combat_general	49000	100000							"neuroToxin_1,targetAnatomy_2"	"buffing_efficiency=5,healing_efficiency=5"			0	0
science_doctor_prereq_master	science_doctor_prereq	oneByFour	1	0	0	1	5000	6		science_doctor_prereq_04		combat_general	85000	150000							"bactaSpray_2,neuroToxin_2"	"buffing_efficiency=2,healing_efficiency=2"			0	0
science_doctor	science		1	0	1	1	0	0						0											0	0
science_doctor_novice	science_doctor		1	1	0	1	5000	6		"science_medic_injury_04,science_medic_ability_04"		medical	125000	350000							"registerWithLocation,healWound,battle_move_mitigate_1,battle_accuracy_mitigate_1,battle_firerate_mitigate_1"	"melee_defense=5,ranged_defense=5,buffing_efficiency=10,healing_efficiency=10,cure_efficiency=15"			0	0
science_doctor_master	science_doctor		1	1	0	1	10000	1		"science_doctor_wound_speed_04,science_doctor_wound_04,science_doctor_ability_04,science_doctor_support_04"		medical	1000000	1200000							"place_hospital,revivePlayer,bactaJab_2,bactaShot_2,nutrientInjection_2,countertoxinSpray,decontaminate,battle_firerate_mitigate_3"	"melee_defense=5,ranged_defense=5,buffing_efficiency=15,healing_efficiency=25,cure_efficiency=25,private_place_hospital=100"			0	0
science_doctor_wound_speed_01	science_doctor		1	0	0	1	6000	5		science_doctor_novice		medical	175000	500000							bactaInfusion_1	"melee_defense=5,healing_efficiency=10"			0	0
science_doctor_wound_speed_02	science_doctor_wound_speed_01		1	0	0	1	7000	4		science_doctor_wound_speed_01		medical	250000	700000							"bactaShot_1,healWound_1,battle_move_mitigate_2"	"ranged_defense=5,healing_efficiency=10"			0	0
science_doctor_wound_speed_03	science_doctor_wound_speed_02		1	0	0	1	8000	3		science_doctor_wound_speed_02		medical	350000	900000							bactaJab_1	"melee_defense=5,healing_efficiency=10"			0	0
science_doctor_wound_speed_04	science_doctor_wound_speed_03		1	1	0	1	9000	2		science_doctor_wound_speed_03		medical	450000	1200000							"bactaInfusion_2,battle_move_mitigate_3"	"ranged_defense=5,healing_efficiency=15"			0	0
science_doctor_wound_01	science_doctor		1	0	0	1	6000	5		science_doctor_novice		medical	175000	500000							"bandage,countertoxin"	"ranged_defense=5,cure_efficiency=10"			0	0
science_doctor_wound_02	science_doctor_wound_01		1	0	0	1	7000	4		science_doctor_wound_01		medical	250000	700000							"extinguishFire,disinfect"	"melee_defense=5,cure_efficiency=15"			0	0
science_doctor_wound_03	science_doctor_wound_02		1	0	0	1	8000	3		science_doctor_wound_02		medical	350000	900000							"bandage_1,countertoxin_1,stabilizers_1"	"ranged_defense=5,cure_efficiency=15"			0	0
science_doctor_wound_04	science_doctor_wound_03		1	1	0	1	9000	2		science_doctor_wound_03		medical	450000	1200000							"extinguishFire_1,disinfect_1"	"melee_defense=5,cure_efficiency=20"			0	0
science_doctor_ability_01	science_doctor		1	0	0	1	6000	5		science_doctor_novice		medical	175000	500000							poisonInnoculation	"melee_defense=5,buffing_efficiency=5"			0	0
science_doctor_ability_02	science_doctor_ability_01		1	0	0	1	7000	4		science_doctor_ability_01		medical	250000	700000							diseaseInnoculation	"ranged_defense=5,buffing_efficiency=5"			0	0
science_doctor_ability_03	science_doctor_ability_02		1	0	0	1	8000	3		science_doctor_ability_02		medical	350000	900000							"poisonInnoculation_1,nutrientInjection_1"	"melee_defense=5,buffing_efficiency=5"			0	0
science_doctor_ability_04	science_doctor_ability_03		1	1	0	1	9000	2		science_doctor_ability_03		medical	450000	1200000							diseaseInnoculation_1	"ranged_defense=5,buffing_efficiency=5"			0	0
science_doctor_support_01	science_doctor		1	0	0	1	6000	5		science_doctor_novice		medical	175000	500000							endorphineInjection	"ranged_defense=5,buffing_efficiency=5"			0	0
science_doctor_support_02	science_doctor_support_01		1	0	0	1	7000	4		science_doctor_support_01		medical	250000	700000							"serotoninInjection,adrenalBoost,battle_accuracy_mitigate_2"	"melee_defense=5,buffing_efficiency=5"			0	0
science_doctor_support_03	science_doctor_support_02		1	0	0	1	8000	3		science_doctor_support_02		medical	350000	900000							"endorphineInjection_1,battle_firerate_mitigate_2"	"ranged_defense=5,buffing_efficiency=5"			0	0
science_doctor_support_04	science_doctor_support_03		1	1	0	1	9000	2		science_doctor_support_03		medical	450000	1200000							"serotoninInjection_1,adrenalBoost_1,battle_accuracy_mitigate_3"	"melee_defense=5,buffing_efficiency=5"			0	0
outdoors_ranger_prereq	outdoors	oneByFour	1	0	1	1	0	0						0											0	0
outdoors_ranger_prereq_novice	outdoors_ranger_prereq	oneByFour	1	1	0	1	100	10				combat_general	1000	10000							terminateTarget	"ranged_accuracy=10,ranged_speed=5"			0	0
outdoors_ranger_prereq_01	outdoors_ranger_prereq	oneByFour	1	0	0	1	1000	2		outdoors_ranger_prereq_novice		combat_general	6000	20000							smokeGrenade	"ranged_defense=5,ranged_accuracy=5,slope_move=5"			0	0
outdoors_ranger_prereq_02	outdoors_ranger_prereq_01	oneByFour	1	0	0	1	2000	3		outdoors_ranger_prereq_01		combat_general	14000	30000							stealth	"melee_defense=5,ranged_accuracy=5,ranged_speed=5,burst_run=10,mask_scent=15"			0	0
outdoors_ranger_prereq_03	outdoors_ranger_prereq_02	oneByFour	1	0	0	1	3000	4		outdoors_ranger_prereq_02		combat_general	27000	60000							"terminateTarget_1,smokeGrenade_1"	"ranged_defense=5,ranged_accuracy=10,ranged_speed=5,slope_move=10,mask_scent=15"			0	0
outdoors_ranger_prereq_04	outdoors_ranger_prereq_03	oneByFour	1	0	0	1	4000	5		outdoors_ranger_prereq_03		combat_general	49000	100000							"stealth_1,terminateTarget_2"	"melee_defense=5,ranged_accuracy=10,ranged_speed=5,burst_run=10,mask_scent=20"			0	0
outdoors_ranger_prereq_master	outdoors_ranger_prereq	oneByFour	1	0	0	1	5000	6		outdoors_ranger_prereq_04		combat_general	85000	150000							"stealth_2,smokeGrenade_2"	"ranged_defense=5,melee_defense=5,ranged_accuracy=10,ranged_speed=5,slope_move=10,mask_scent=20"			0	0
outdoors_ranger	outdoors		1	0	1	1	0	0						0											0	0
outdoors_ranger_novice	outdoors_ranger		1	1	0	1	5000	6		outdoors_scout_master		scout	125000	350000							"battle_move_mitigate_1,battle_accuracy_mitigate_1,battle_firerate_mitigate_1,blendIn,setTrap"	"slope_move=10,ranger_trap=5,ranger_trap_expertise=5,ranged_speed=3,ranged_accuracy=10,ranged_defense=10,melee_defense=10"	craftRangerTrapsA		0	0
outdoors_ranger_master	outdoors_ranger		1	1	0	1	10000	1		"outdoors_ranger_movement_04,outdoors_ranger_tracking_04,outdoors_ranger_harvest_04,outdoors_ranger_support_04"		scout	1000000	1200000							"battle_firerate_mitigate_3,urbanStealth"	"camouflage=20,ranger_trap=25,ranger_trap_expertise=25,stealth=25,detect_hidden=40,slope_move=10,ranged_speed=7,ranged_accuracy=20,ranged_defense=20,melee_defense=30"	"craftRangerCamoGroupMaster,craftRangerTrapsMaster,craftRangerDetectMaster"		0	0
outdoors_ranger_movement_01	outdoors_ranger		1	0	0	1	6000	5		outdoors_ranger_novice		scout	87500	250000							camouflageSelf	"camouflage=10,melee_defense=5"	craftRangerCamoGroupA		0	0
outdoors_ranger_movement_02	outdoors_ranger_movement_01		1	0	0	1	7000	4		outdoors_ranger_movement_01		scout	125000	350000							"battle_move_mitigate_2,camouflageAlly"	"slope_move=5,burst_run=10,camouflage=10,ranged_defense=10"	craftRangerCamoGroupC		0	0
outdoors_ranger_movement_03	outdoors_ranger_movement_02		1	0	0	1	8000	3		outdoors_ranger_movement_02		scout	175000	450000								"camouflage=10,ranged_accuracy=10"	"craftRangerCamoGroupE,craftRangerCamoA"		0	0
outdoors_ranger_movement_04	outdoors_ranger_movement_03		1	1	0	1	9000	2		outdoors_ranger_movement_03		scout	225000	1000000							concealDevice	"slope_move=5,burst_run=10,camouflage=10,ranged_speed=5"	craftRangerCamoGroupG		0	0
outdoors_ranger_tracking_01	outdoors_ranger		1	0	0	1	6000	5		outdoors_ranger_novice		scout	87500	250000							wildernessStealth	"camouflage=10,stealth=10,ranged_speed=3"	craftRangerCamoGroupB		0	0
outdoors_ranger_tracking_02	outdoors_ranger_tracking_01		1	0	0	1	7000	4		outdoors_ranger_tracking_01		scout	125000	350000							battle_move_mitigate_3	"burst_run=5,camouflage=10,stealth=15,melee_defense=10"	craftRangerCamoGroupD		0	0
outdoors_ranger_tracking_03	outdoors_ranger_tracking_02		1	0	0	1	8000	3		outdoors_ranger_tracking_02		scout	175000	450000							steal	"camouflage=10,stealth=25,ranged_defense=15"	craftRangerCamoGroupF		0	0
outdoors_ranger_tracking_04	outdoors_ranger_tracking_03		1	1	0	1	9000	2		outdoors_ranger_tracking_03		scout	225000	1000000								"stealth=25,burst_run=5,camouflage=10,ranged_accuracy=10"	craftRangerCamoGroupH		0	0
outdoors_ranger_harvest_01	outdoors_ranger		1	0	0	1	6000	5		outdoors_ranger_novice		scout	87500	250000								"ranger_trap=10,slope_move=5,ranger_trap_expertise=10,ranged_accuracy=5"	craftRangerTrapsB		0	0
outdoors_ranger_harvest_02	outdoors_ranger_harvest_01		1	0	0	1	7000	4		outdoors_ranger_harvest_01		scout	125000	350000							battle_accuracy_mitigate_2	"ranger_trap=15,slope_move=5,ranger_trap_expertise=15,ranged_speed=3"	craftRangerTrapsC		0	0
outdoors_ranger_harvest_03	outdoors_ranger_harvest_02		1	0	0	1	8000	3		outdoors_ranger_harvest_02		scout	175000	450000								"slope_move=5,ranger_trap=20,ranger_trap_expertise=20,melee_defense=15"	craftRangerTrapsD		0	0
outdoors_ranger_harvest_04	outdoors_ranger_harvest_03		1	1	0	1	9000	2		outdoors_ranger_harvest_03		scout	225000	1000000							battle_accuracy_mitigate_3	"slope_move=5,ranger_trap=25,ranger_trap_expertise=25,ranged_defense=15"	craftRangerTrapsE		0	0
outdoors_ranger_support_01	outdoors_ranger		1	0	0	1	6000	5		outdoors_ranger_novice		trapping	175000	300000								"slope_move=5,ranged_defense=5"	craftRangerDetectA		0	0
outdoors_ranger_support_02	outdoors_ranger_support_01		1	0	0	1	7000	4		outdoors_ranger_support_01		trapping	250000	350000							detectCamouflage	"burst_run=5,detect_hidden=20,ranged_accuracy=5"	craftRangerDetectB		0	0
outdoors_ranger_support_03	outdoors_ranger_support_02		1	0	0	1	8000	3		outdoors_ranger_support_02		trapping	350000	500000							battle_firerate_mitigate_2	"burst_run=5,detect_hidden=20,ranged_speed=4"			0	0
outdoors_ranger_support_04	outdoors_ranger_support_03		1	1	0	1	9000	2		outdoors_ranger_support_03		trapping	450000	500000							disarmTrap	"burst_run=5,detect_hidden=20,melee_defense=25"	craftRangerDetectC		0	0
outdoors_creaturehandler_prereq	outdoors	oneByFour	1	0	1	1	0	0						0											0	0
outdoors_creaturehandler_prereq_novice	outdoors_creaturehandler_prereq	oneByFour	1	1	0	1	100	10				combat_general	1000	10000								"creature_knowledge=10,creature_harvesting=25,trapping=10"	craftScoutTrapGroupA		0	0
outdoors_creaturehandler_prereq_master	outdoors_creaturehandler_prereq	oneByFour	1	0	0	1	5000	6		outdoors_creaturehandler_prereq_04		combat_general	85000	150000								"creature_knowledge=30,creature_harvesting=25,creature_hit_bonus=10,trapping=20"			0	0
outdoors_creaturehandler_prereq_01	outdoors_creaturehandler_prereq	oneByFour	1	0	0	1	1000	2		outdoors_creaturehandler_prereq_novice		combat_general	6000	20000							maskscent	"creature_knowledge=10,creature_harvesting=10,trapping=10"	craftScoutTrapGroupB		0	0
outdoors_creaturehandler_prereq_02	outdoors_creaturehandler_prereq_01	oneByFour	1	0	0	1	2000	3		outdoors_creaturehandler_prereq_01		combat_general	14000	30000								"creature_knowledge=10,creature_harvesting=10,trapping=10"	craftScoutTrapGroupC		0	0
outdoors_creaturehandler_prereq_03	outdoors_creaturehandler_prereq_02	oneByFour	1	0	0	1	3000	4		outdoors_creaturehandler_prereq_02		combat_general	27000	60000								"creature_knowledge=20,creature_harvesting=10,creature_hit_bonus=5,trapping=15"	craftScoutTrapGroupD		0	0
outdoors_creaturehandler_prereq_04	outdoors_creaturehandler_prereq_03	oneByFour	1	0	0	1	4000	5		outdoors_creaturehandler_prereq_03		combat_general	49000	100000								"creature_knowledge=20,creature_harvesting=20,creature_hit_bonus=10,trapping=20"	craftScoutTrapGroupE		0	0
outdoors_creaturehandler	outdoors		1	0	1	1	0	0						0											0	0
outdoors_creaturehandler_novice	outdoors_creaturehandler		1	1	0	1	5000	6		"outdoors_scout_movement_04,outdoors_scout_harvest_04"		scout	65000	300000							"trainPet,pet_follow,pet_release,pet_attack,tame,battle_move_mitigate_1,battle_accuracy_mitigate_1,battle_firerate_mitigate_1"	"stored_pets=4,keep_creature=1,tame_non_aggro=5,tame_level=12"			0	0
outdoors_creaturehandler_master	outdoors_creaturehandler		1	1	0	1	10000	1		"outdoors_creaturehandler_taming_04,outdoors_creaturehandler_training_04,outdoors_creaturehandler_healing_04,outdoors_creaturehandler_support_04"		creaturehandler	1000000	1200000							"pet_transfer,pet_rangedattack,battle_firerate_mitigate_3"	"keep_creature=1,tame_non_aggro=5,tame_aggro=15,private_creature_empathy=10,private_creature_training=10,private_creature_management=10,tame_level=10,stored_pets=4"			0	0
outdoors_creaturehandler_taming_01	outdoors_creaturehandler		1	0	0	1	6000	5		outdoors_creaturehandler_novice		creaturehandler	175000	300000								"tame_non_aggro=5,tame_level=2"			0	0
outdoors_creaturehandler_taming_02	outdoors_creaturehandler_taming_01		1	0	0	1	7000	4		outdoors_creaturehandler_taming_01		creaturehandler	250000	400000							battle_move_mitigate_2	"tame_non_aggro=5,tame_aggro=10,tame_level=2"			0	0
outdoors_creaturehandler_taming_03	outdoors_creaturehandler_taming_02		1	0	0	1	8000	3		outdoors_creaturehandler_taming_02		creaturehandler	350000	500000								"tame_non_aggro=5,tame_aggro=10,tame_level=3"			0	0
outdoors_creaturehandler_taming_04	outdoors_creaturehandler_taming_03		1	1	0	1	9000	2		outdoors_creaturehandler_taming_03		creaturehandler	450000	1200000							battle_move_mitigate_3	"tame_non_aggro=5,tame_aggro=15,tame_level=5"			0	0
outdoors_creaturehandler_training_01	outdoors_creaturehandler		1	0	0	1	6000	5		outdoors_creaturehandler_novice		creaturehandler	175000	300000							pet_stay	"private_creature_training=10,tame_level=2,stored_pets=2,tame_non_aggro=5"			0	0
outdoors_creaturehandler_training_02	outdoors_creaturehandler_training_01		1	0	0	1	7000	4		outdoors_creaturehandler_training_01		creaturehandler	250000	400000							pet_guard	"stored_pets=3,private_creature_training=10,tame_level=2,tame_non_aggro=5"			0	0
outdoors_creaturehandler_training_03	outdoors_creaturehandler_training_02		1	0	0	1	8000	3		outdoors_creaturehandler_training_02		creaturehandler	350000	500000							pet_patrol	"private_creature_training=10,tame_level=3,stored_pets=3,tame_non_aggro=5"			0	0
outdoors_creaturehandler_training_04	outdoors_creaturehandler_training_03		1	1	0	1	9000	2		outdoors_creaturehandler_training_03		creaturehandler	450000	1200000							pet_formation	"stored_pets=4,private_creature_training=10,tame_level=5,tame_non_aggro=5"			0	0
outdoors_creaturehandler_healing_01	outdoors_creaturehandler		1	0	0	1	6000	5		outdoors_creaturehandler_novice		creaturehandler	175000	300000							trick1	"private_creature_empathy=10,tame_level=2,tame_non_aggro=5"			0	0
outdoors_creaturehandler_healing_02	outdoors_creaturehandler_healing_01		1	0	0	1	7000	4		outdoors_creaturehandler_healing_01		creaturehandler	250000	400000							"emboldenpets,battle_accuracy_mitigate_2"	"private_creature_empathy=10,tame_level=2,tame_non_aggro=5"			0	0
outdoors_creaturehandler_healing_03	outdoors_creaturehandler_healing_02		1	0	0	1	8000	3		outdoors_creaturehandler_healing_02		creaturehandler	350000	500000							trick2	"private_creature_empathy=10,tame_level=3,tame_non_aggro=5"			0	0
outdoors_creaturehandler_healing_04	outdoors_creaturehandler_healing_03		1	1	0	1	9000	2		outdoors_creaturehandler_healing_03		creaturehandler	450000	1200000							"enragepets,battle_accuracy_mitigate_3"	"private_creature_empathy=10,tame_level=5,tame_non_aggro=5"			0	0
outdoors_creaturehandler_support_01	outdoors_creaturehandler		1	0	0	1	6000	5		outdoors_creaturehandler_novice		creaturehandler	175000	300000							pet_group	"private_creature_management=10,tame_level=2,tame_non_aggro=5"			0	0
outdoors_creaturehandler_support_02	outdoors_creaturehandler_support_01		1	0	0	1	7000	4		outdoors_creaturehandler_support_01		creaturehandler	250000	400000							pet_followother	"private_creature_management=10,tame_level=2,tame_non_aggro=5"			0	0
outdoors_creaturehandler_support_03	outdoors_creaturehandler_support_02		1	0	0	1	8000	3		outdoors_creaturehandler_support_02		creaturehandler	350000	500000							"pet_friend,battle_firerate_mitigate_2"	"keep_creature=1,private_creature_management=10,tame_level=3,tame_non_aggro=5"			0	0
outdoors_creaturehandler_support_04	outdoors_creaturehandler_support_03		1	1	0	1	9000	2		outdoors_creaturehandler_support_03		creaturehandler	450000	1200000							train_mount	"private_creature_management=10,tame_level=5,tame_non_aggro=5"			0	0
outdoors_bio_engineer_prereq	outdoors	oneByFour	1	0	1	1	0	0						0											0	0
outdoors_bio_engineer_prereq_novice	outdoors_bio_engineer_prereq	oneByFour	1	1	0	1	100	10				crafting_medicine_general	400	50000							bactaShot	"medicine_assembly=10,medicine_experimentation=10,creature_knowledge=10,creature_harvesting=20"	"craftMedicineComponentGroupA,craftMedicineStimpackGroupA"		0	0
outdoors_bio_engineer_prereq_master	outdoors_bio_engineer_prereq	oneByFour	1	0	0	1	5000	6		outdoors_bio_engineer_prereq_04		crafting_medicine_general	70000	200000								"medicine_assembly=10,medicine_experimentation=10,creature_knowledge=30,creature_harvesting=20"	craftMedicineComponentGroupE		0	0
outdoors_bio_engineer_prereq_01	outdoors_bio_engineer_prereq	oneByFour	1	0	0	1	1000	2		outdoors_bio_engineer_prereq_novice		crafting_medicine_general	2600	200000								"medicine_assembly=5,medicine_experimentation=5,creature_knowledge=10,creature_harvesting=10"	craftMedicineComponentGroupB		0	0
outdoors_bio_engineer_prereq_02	outdoors_bio_engineer_prereq_01	oneByFour	1	0	0	1	2000	3		outdoors_bio_engineer_prereq_01		crafting_medicine_general	15000	200000								"medicine_assembly=5,medicine_experimentation=5,creature_knowledge=10,creature_harvesting=10"	craftMedicineComponentGroupC		0	0
outdoors_bio_engineer_prereq_03	outdoors_bio_engineer_prereq_02	oneByFour	1	0	0	1	3000	4		outdoors_bio_engineer_prereq_02		crafting_medicine_general	45000	200000								"medicine_assembly=10,medicine_experimentation=10,creature_knowledge=20,creature_harvesting=10"	craftMedicineStimpackGroupB		0	0
outdoors_bio_engineer_prereq_04	outdoors_bio_engineer_prereq_03	oneByFour	1	0	0	1	4000	5		outdoors_bio_engineer_prereq_03		crafting_medicine_general	60000	200000								"medicine_assembly=10,medicine_experimentation=10,creature_knowledge=20,creature_harvesting=20"	craftMedicineComponentGroupD		0	0
outdoors_bio_engineer	outdoors		1	0	1	1	0	0						0											0	0
outdoors_bio_engineer_novice	outdoors_bio_engineer		1	1	0	1	5000	6		"outdoors_scout_harvest_04,science_medic_crafting_04"		crafting_medicine_general	10000	40000							"sampleDNA,recon_move_mitigate_1,recon_accuracy_mitigate_1,recon_firerate_mitigate_1"	"medicine_assembly=10,medicine_experimentation=10,dna_harvesting=15"	"craftBasicTissueGroup,craftBasicCreatureGroup,craftMedicineComponentGroupF"		0	0
outdoors_bio_engineer_master	outdoors_bio_engineer		1	1	0	1	10000	1		"outdoors_bio_engineer_creature_04,outdoors_bio_engineer_tissue_04,outdoors_bio_engineer_dna_harvesting_04,outdoors_bio_engineer_production_04"												dna_harvesting=25	"craftAdvancedTissueGroup,craftAdvancedCreatureGroup"		0	0
outdoors_bio_engineer_creature_01	outdoors_bio_engineer		1	0	0	1	6000	5		outdoors_bio_engineer_novice		crafting_medicine_general	10000	60000									craftDomesticCreatureGroupA		0	0
outdoors_bio_engineer_creature_02	outdoors_bio_engineer_creature_01		1	0	0	1	7000	4		outdoors_bio_engineer_creature_01		crafting_medicine_general	30000	100000									craftAggressiveCreatureGroupA		0	0
outdoors_bio_engineer_creature_03	outdoors_bio_engineer_creature_02		1	0	0	1	8000	3		outdoors_bio_engineer_creature_02		crafting_medicine_general	50000	160000									craftDomesticCreatureGroupB		0	0
outdoors_bio_engineer_creature_04	outdoors_bio_engineer_creature_03		1	1	0	1	9000	2		outdoors_bio_engineer_creature_03		crafting_medicine_general	80000	160000									craftAggressiveCreatureGroupB		0	0
outdoors_bio_engineer_tissue_01	outdoors_bio_engineer		1	0	0	1	6000	5		outdoors_bio_engineer_novice		crafting_medicine_general	10000	60000									craftTissueGroupA		0	0
outdoors_bio_engineer_tissue_02	outdoors_bio_engineer_tissue_01		1	0	0	1	7000	4		outdoors_bio_engineer_tissue_01		crafting_medicine_general	30000	100000									craftTissueGroupB		0	0
outdoors_bio_engineer_tissue_03	outdoors_bio_engineer_tissue_02		1	0	0	1	8000	3		outdoors_bio_engineer_tissue_02		crafting_medicine_general	50000	160000									craftTissueGroupC		0	0
outdoors_bio_engineer_tissue_04	outdoors_bio_engineer_tissue_03		1	1	0	1	9000	2		outdoors_bio_engineer_tissue_03		crafting_medicine_general	80000	160000									craftTissueGroupD		0	0
outdoors_bio_engineer_dna_harvesting_01	outdoors_bio_engineer		1	0	0	1	6000	5		outdoors_bio_engineer_novice		bio_engineer_dna_harvesting	10000	60000								dna_harvesting=15			0	0
outdoors_bio_engineer_dna_harvesting_02	outdoors_bio_engineer_dna_harvesting_01		1	0	0	1	7000	4		outdoors_bio_engineer_dna_harvesting_01		bio_engineer_dna_harvesting	30000	100000								dna_harvesting=15			0	0
outdoors_bio_engineer_dna_harvesting_03	outdoors_bio_engineer_dna_harvesting_02		1	0	0	1	8000	3		outdoors_bio_engineer_dna_harvesting_02		bio_engineer_dna_harvesting	50000	160000								dna_harvesting=15			0	0
outdoors_bio_engineer_dna_harvesting_04	outdoors_bio_engineer_dna_harvesting_03		1	1	0	1	9000	2		outdoors_bio_engineer_dna_harvesting_03		bio_engineer_dna_harvesting	80000	160000								dna_harvesting=15			0	0
outdoors_bio_engineer_production_01	outdoors_bio_engineer		1	0	0	1	6000	5		outdoors_bio_engineer_novice		crafting_medicine_general	10000	60000								"medicine_assembly=10,medicine_experimentation=10"	"craftMedicineComponentGroupG,craftMedicineStimpackGroupC,craftMedicalEnhancersA"		0	0
outdoors_bio_engineer_production_02	outdoors_bio_engineer_production_01		1	0	0	1	7000	4		outdoors_bio_engineer_production_01		crafting_medicine_general	30000	100000								"medicine_assembly=10,medicine_experimentation=10"	"craftMedicineComponentGroupH,craftMedicalEnhancersB"		0	0
outdoors_bio_engineer_production_03	outdoors_bio_engineer_production_02		1	0	0	1	8000	3		outdoors_bio_engineer_production_02		crafting_medicine_general	50000	160000								"medicine_assembly=10,medicine_experimentation=10"	"craftMedicineComponentGroupI,craftMedicalEnhancersC"		0	0
outdoors_bio_engineer_production_04	outdoors_bio_engineer_production_03		1	1	0	1	9000	2		outdoors_bio_engineer_production_03		crafting_medicine_general	80000	160000								"medicine_assembly=10,medicine_experimentation=10"	"craftMedicineStimpackGroupD,craftMedicalEnhancersD"		0	0
combat_smuggler_prereq	combat	oneByFour	1	0	1	1	0	0						0											0	0
combat_smuggler_prereq_novice	combat_smuggler_prereq	oneByFour	1	1	0	1	100	10				combat_general	1000	10000							cheapShot	"pistol_defense=5,pistol_accuracy=5,ranged_speed=5"			0	0
combat_smuggler_prereq_01	combat_smuggler_prereq	oneByFour	1	0	0	1	1000	2		combat_smuggler_prereq_novice		combat_general	6000	20000							hipShot	"pistol_defense=5,pistol_accuracy=5"			0	0
combat_smuggler_prereq_02	combat_smuggler_prereq_01	oneByFour	1	0	0	1	2000	3		combat_smuggler_prereq_01		combat_general	14000	30000							blastAway	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_smuggler_prereq_03	combat_smuggler_prereq_02	oneByFour	1	0	0	1	3000	4		combat_smuggler_prereq_02		combat_general	27000	60000							"cheapShot_1,hipShot_1"	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_smuggler_prereq_04	combat_smuggler_prereq_03	oneByFour	1	0	0	1	4000	5		combat_smuggler_prereq_03		combat_general	49000	100000							"blastAway_1,cheapShot_2"	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_smuggler_prereq_master	combat_smuggler_prereq	oneByFour	1	0	0	1	5000	6		combat_smuggler_prereq_04		combat_general	85000	150000							"blastAway_2,hipShot_2"	"pistol_defense=5,pistol_accuracy=10,pistol_speed=5"			0	0
combat_smuggler	combat		1	0	1	1	0	0						0											0	0
combat_smuggler_novice	combat_smuggler		1	1	0	1	5000	6		"combat_marksman_pistol_04,combat_brawler_unarmed_04"		combat_rangedspecialize_pistol	125000	350000							"slice_containers,recon_move_mitigate_1,recon_accuracy_mitigate_1,recon_firerate_mitigate_1,concussionShot"	"melee_defense=10,ranged_defense=10,ranged_accuracy=10,ranged_speed=5,spice_assembly=20,spice_experimentation=20,slice_weapon=5,slice_armor=5"	craftSmugglerSpiceNovice		0	0
combat_smuggler_master	combat_smuggler		1	0	0	1	10000	1		"combat_smuggler_underworld_04,combat_smuggler_slicing_04,combat_smuggler_combat_04,combat_smuggler_spice_04"		combat_rangedspecialize_pistol	1000000	1500000							"recon_firerate_mitigate_3,cert_pistol_renegade,concussionShot_1,recklessShot_2"	"melee_defense=15,ranged_defense=15,ranged_accuracy=15,ranged_speed=10,slice_weapon=25,slice_armor=25"			0	0
combat_smuggler_underworld_01	combat_smuggler		1	0	0	1	6000	5		combat_smuggler_novice		combat_rangedspecialize_pistol	175000	500000							panicShot	language_all_comprehend=100			0	0
combat_smuggler_underworld_02	combat_smuggler_underworld_01		1	0	0	1	7000	4		combat_smuggler_underworld_01		combat_rangedspecialize_pistol	250000	700000							blindRecovery	ranged_speed=5			0	0
combat_smuggler_underworld_03	combat_smuggler_underworld_02		1	0	0	1	8000	3		combat_smuggler_underworld_02		combat_rangedspecialize_pistol	350000	900000							"recon_firerate_mitigate_2,panicShot_1"				0	0
combat_smuggler_underworld_04	combat_smuggler_underworld_03		1	1	0	1	9000	2		combat_smuggler_underworld_03		combat_rangedspecialize_pistol	450000	1200000							"recon_move_mitigate_2,lastDitch"	ranged_speed=5			0	0
combat_smuggler_slicing_01	combat_smuggler		1	0	0	1	6000	5		combat_smuggler_novice		combat_rangedspecialize_pistol	175000	500000								"slice_weapon=10,slice_armor=10"			0	0
