creation time	creation time epoch	cluster	city id	city hall id
Mon Apr 25 18:06:38 2005 Pacific Daylight Time	1114477598	Gorath	68003	91899447436
Thu May 26 02:02:56 2005 Pacific Daylight Time	1117098176	Gorath	109001	96602136596
Mon May 30 16:16:49 2005 Pacific Daylight Time	1117495009	Gorath	120001	97420475044
Sat Jun 04 10:12:02 2005 Pacific Daylight Time	1117905122	Gorath	97002	98058351370
Mon Jun 13 20:06:33 2005 Pacific Daylight Time	1118718393	Gorath	108001	99273061566
Fri Jun 24 13:22:36 2005 Pacific Daylight Time	1119644556	Gorath	105001	100712928513
Thu Jun 30 12:51:00 2005 Pacific Daylight Time	1120161060	Gorath	91002	101520575867
Sat Jul 02 05:09:17 2005 Pacific Daylight Time	1120306157	Gorath	100004	101775398484
Sun Jul 03 15:09:57 2005 Pacific Daylight Time	1120428597	Gorath	109002	101957810502
Mon Jul 25 22:14:39 2005 Pacific Daylight Time	1122354879	Gorath	92006	104643430248
Fri Aug 12 20:30:41 2005 Pacific Daylight Time	1123903841	Gorath	112001	106981892174
Sun Aug 14 18:04:20 2005 Pacific Daylight Time	1124067860	Gorath	123001	107234283723
Sun Aug 21 13:56:12 2005 Pacific Daylight Time	1124657772	Gorath	103005	108126269799
Sat Sep 03 09:40:28 2005 Pacific Daylight Time	1125765628	Gorath	111001	109883083739
Tue Sep 06 18:36:11 2005 Pacific Daylight Time	1126056971	Gorath	121001	110296964390
Tue Oct 18 13:36:59 2005 Pacific Daylight Time	1129667819	Gorath	115001	115489650973
Mon Nov 28 13:07:16 2005 Pacific Standard Time	1133212036	Gorath	143002	120376077375
Sun Dec 18 06:08:12 2005 Pacific Standard Time	1134914892	Gorath	144001	122381697635
Mon Dec 19 09:23:10 2005 Pacific Standard Time	1135012990	Gorath	118005	122454757811
Sat Feb 04 20:01:58 2006 Pacific Standard Time	1139112118	Gorath	145001	127799368931
Sun Feb 12 14:57:07 2006 Pacific Standard Time	1139785027	Gorath	139001	128478033191
Mon Feb 27 09:28:11 2006 Pacific Standard Time	1141061291	Gorath	140001	129931533259
Tue Apr 11 01:55:38 2006 Pacific Daylight Time	1144745738	Gorath	142002	134011478770
Mon May 08 20:53:11 2006 Pacific Daylight Time	1147146791	Gorath	120003	136765604774
Wed May 31 12:07:31 2006 Pacific Daylight Time	1149102451	Gorath	109010	138844905337
Sat Jul 01 10:21:59 2006 Pacific Daylight Time	1151774519	Gorath	126003	141697877175
Wed Jul 12 14:26:33 2006 Pacific Daylight Time	1152739593	Gorath	135001	142581887632
Sat Aug 05 08:01:26 2006 Pacific Daylight Time	1154790086	Gorath	115003	144804993233
Mon Aug 28 00:38:38 2006 Pacific Daylight Time	1156750718	Gorath	111004	146939948085
Fri Sep 01 18:06:25 2006 Pacific Daylight Time	1157159185	Gorath	127002	147351303176
Thu Sep 07 17:58:39 2006 Pacific Daylight Time	1157677119	Gorath	110004	147929614170
Sat Sep 16 23:34:19 2006 Pacific Daylight Time	1158474859	Gorath	124005	148740966676
Sat Oct 21 03:55:33 2006 Pacific Daylight Time	1161428133	Gorath	125004	151554652305
Tue Nov 21 06:24:09 2006 Pacific Standard Time	1164119049	Gorath	76001	154151293647
Thu Dec 21 17:24:38 2006 Pacific Standard Time	1166750678	Gorath	104003	156650136011
Tue Jan 09 15:12:21 2007 Pacific Standard Time	1168384341	Gorath	121004	158170106761
Sun Jan 14 07:39:04 2007 Pacific Standard Time	1168789144	Gorath	105002	158523065839
Sun Jan 21 22:26:23 2007 Pacific Standard Time	1169447183	Gorath	102003	159183825899
Fri Jan 26 19:01:50 2007 Pacific Standard Time	1169866910	Gorath	107004	159541973148
Mon Apr 30 17:16:29 2007 Pacific Daylight Time	1177978589	Gorath	114005	167374566434
Sun Jun 10 11:09:34 2007 Pacific Daylight Time	1181498974	Gorath	117005	170801475836
Fri Jun 22 21:16:26 2007 Pacific Daylight Time	1182572186	Gorath	116003	171915396122
Fri Jun 29 12:08:49 2007 Pacific Daylight Time	1183144129	Gorath	96002	172596846048
Thu Jul 12 22:35:29 2007 Pacific Daylight Time	1184304929	Gorath	97003	173686397171
Fri Jul 20 01:30:40 2007 Pacific Daylight Time	1184920240	Gorath	133001	174346743360
Thu Aug 02 17:23:51 2007 Pacific Daylight Time	1186100631	Gorath	85001	175358530306
Sat Aug 11 21:39:14 2007 Pacific Daylight Time	1186893554	Gorath	144004	176078576818
Fri Aug 17 11:42:46 2007 Pacific Daylight Time	1187376166	Gorath	117006	176454187765
Sat Aug 18 17:00:29 2007 Pacific Daylight Time	1187481629	Gorath	108004	176570117357
Sun Aug 19 21:10:50 2007 Pacific Daylight Time	1187583050	Gorath	94002	176557710481
Thu Aug 23 22:54:13 2007 Pacific Daylight Time	1187934853	Gorath	123004	176956852708
Sat Aug 25 08:53:47 2007 Pacific Daylight Time	1188057227	Gorath	130001	177094367337
Sun Sep 16 10:40:12 2007 Pacific Daylight Time	1189964412	Gorath	111003	178572189247
Mon Sep 24 18:54:06 2007 Pacific Daylight Time	1190685246	Gorath	114001	179111413167
Tue Oct 02 09:35:18 2007 Pacific Daylight Time	1191342918	Gorath	128004	179661944277
Sat Oct 20 06:39:33 2007 Pacific Daylight Time	1192887573	Gorath	128002	180879257188
Sat Oct 20 13:17:23 2007 Pacific Daylight Time	1192911443	Gorath	80001	180832835178
Wed Oct 31 11:51:57 2007 Pacific Daylight Time	1193856717	Gorath	145002	181520092770
Fri Nov 02 20:19:31 2007 Pacific Daylight Time	1194059971	Gorath	131002	181698567579
Sun Nov 11 13:38:09 2007 Pacific Standard Time	1194817089	Gorath	133004	182605052027
Tue Dec 25 07:29:48 2007 Pacific Standard Time	1198596588	Gorath	74001	185902963328
Wed Jan 30 01:39:55 2008 Pacific Standard Time	1201685995	Gorath	130002	188478240120
Sun Feb 10 02:55:27 2008 Pacific Standard Time	1202640927	Gorath	141002	189234364768
Tue Feb 12 18:44:34 2008 Pacific Standard Time	1202870674	Gorath	133002	189414272660
Thu Feb 21 19:10:55 2008 Pacific Standard Time	1203649855	Gorath	115004	189994553559
Sun Mar 02 08:44:00 2008 Pacific Standard Time	1204476240	Gorath	72001	190578852661
Tue Mar 18 10:13:07 2008 Pacific Daylight Time	1205860387	Gorath	120004	191956392582
Mon May 12 07:16:11 2008 Pacific Daylight Time	1210601771	Gorath	124002	196332870613
Tue May 13 23:03:05 2008 Pacific Daylight Time	1210744985	Gorath	101001	196448321537
Tue May 20 10:50:31 2008 Pacific Daylight Time	1211305831	Gorath	126001	196990889056
Sat May 24 04:09:44 2008 Pacific Daylight Time	1211627384	Gorath	118001	197209849453
Mon Jun 16 09:06:10 2008 Pacific Daylight Time	1213632370	Gorath	122003	198924329711
Tue Jul 08 12:34:28 2008 Pacific Daylight Time	1215545668	Gorath	143003	200801761637
Fri Jul 11 09:02:12 2008 Pacific Daylight Time	1215792132	Gorath	102004	200934538273
Sat Aug 02 10:42:18 2008 Pacific Daylight Time	1217698938	Gorath	119002	202814468865
Fri Aug 15 18:10:20 2008 Pacific Daylight Time	1218849020	Gorath	147002	203813960994
Tue Aug 19 17:50:12 2008 Pacific Daylight Time	1219193412	Gorath	135003	204264597393
Sun Sep 28 13:34:35 2008 Pacific Daylight Time	1222634075	Gorath	121002	207160595256
Fri Oct 03 09:09:59 2008 Pacific Daylight Time	1223050199	Gorath	127001	207580789878
Mon Oct 20 14:54:54 2008 Pacific Daylight Time	1224539694	Gorath	78003	208834584886
Fri Oct 24 09:59:33 2008 Pacific Daylight Time	1224867573	Gorath	78005	209200355463
Fri Nov 21 20:02:35 2008 Pacific Standard Time	1227326555	Gorath	74005	211406128141
Tue Nov 25 10:38:31 2008 Pacific Standard Time	1227638311	Gorath	103001	211714551880
Sat Dec 20 09:59:24 2008 Pacific Standard Time	1229795964	Gorath	105005	213537083164
Wed Jan 14 21:21:47 2009 Pacific Standard Time	1231996907	Gorath	97005	215389187929
Sat Jan 24 13:26:20 2009 Pacific Standard Time	1232832380	Gorath	126002	216093488989
Sun Jan 25 14:57:28 2009 Pacific Standard Time	1232924248	Gorath	133005	216150400380
Wed Jan 28 06:43:59 2009 Pacific Standard Time	1233153839	Gorath	108003	216334560891
Sun Feb 08 05:21:32 2009 Pacific Standard Time	1234099292	Gorath	94003	217115207369
Sun Feb 08 09:30:54 2009 Pacific Standard Time	1234114254	Gorath	133003	217157637558
Mon Feb 16 21:36:11 2009 Pacific Standard Time	1234848971	Gorath	95002	217788520998
Thu Feb 19 00:33:39 2009 Pacific Standard Time	1235032419	Gorath	147003	217918305498
Fri Feb 20 17:51:23 2009 Pacific Standard Time	1235181083	Gorath	77003	217972029230
Tue Mar 03 10:00:07 2009 Pacific Standard Time	1236103207	Gorath	146001	218918323894
Sat Mar 07 08:35:38 2009 Pacific Standard Time	1236443738	Gorath	87001	219161378475
Sat Mar 07 23:56:54 2009 Pacific Standard Time	1236499014	Gorath	70001	219230831884
Fri Mar 13 12:25:37 2009 Pacific Daylight Time	1236972337	Gorath	119001	219548187916
Tue Mar 17 16:01:27 2009 Pacific Daylight Time	1237330887	Gorath	67001	219859615587
Wed Mar 18 00:21:22 2009 Pacific Daylight Time	1237360882	Gorath	79001	219945333929
Sun Mar 22 03:43:19 2009 Pacific Daylight Time	1237718599	Gorath	111002	220264883778
Thu Mar 26 14:57:36 2009 Pacific Daylight Time	1238104656	Gorath	90001	220583894643
Fri Mar 27 13:59:52 2009 Pacific Daylight Time	1238187592	Gorath	91003	220586376461
Sun Mar 29 23:57:55 2009 Pacific Daylight Time	1238396275	Gorath	137001	220753623905
Thu Apr 02 18:23:49 2009 Pacific Daylight Time	1238721829	Gorath	118002	221078503889
Sat Apr 04 22:26:59 2009 Pacific Daylight Time	1238909219	Gorath	106001	221256903200
Sun Apr 05 22:57:19 2009 Pacific Daylight Time	1238997439	Gorath	120002	221229181560
Mon Apr 06 13:23:18 2009 Pacific Daylight Time	1239049398	Gorath	100001	221331316254
Sat Apr 11 08:38:36 2009 Pacific Daylight Time	1239464316	Gorath	108002	221700429199
Sat Apr 11 10:49:53 2009 Pacific Daylight Time	1239472193	Gorath	66001	221657429503
Sun Apr 12 08:42:43 2009 Pacific Daylight Time	1239550963	Gorath	96001	221750471555
Sun Apr 12 22:45:38 2009 Pacific Daylight Time	1239601538	Gorath	73001	221801980376
Thu Apr 16 20:52:32 2009 Pacific Daylight Time	1239940352	Gorath	137002	222087256664
Mon Apr 20 21:32:48 2009 Pacific Daylight Time	1240288368	Gorath	131001	222322347768
Sat Apr 25 00:47:30 2009 Pacific Daylight Time	1240645650	Gorath	114002	222720733371
Sun Apr 26 15:00:28 2009 Pacific Daylight Time	1240783228	Gorath	125002	222802746180
Thu Nov 13 22:05:49 2003 Pacific Standard Time	1068789949	Intrepid	63003	12858070435
Fri Nov 14 10:24:39 2003 Pacific Standard Time	1068834279	Intrepid	65003	12917928289
Sat Nov 15 14:57:03 2003 Pacific Standard Time	1068937023	Intrepid	63004	12964022143
Tue Dec 16 09:06:24 2003 Pacific Standard Time	1071594384	Intrepid	59001	15190646114
Wed Dec 17 21:07:53 2003 Pacific Standard Time	1071724073	Intrepid	37001	15283993982
Fri Feb 27 19:26:22 2004 Pacific Standard Time	1077938782	Intrepid	43002	21656679556
Fri Sep 24 15:15:00 2004 Pacific Daylight Time	1096064100	Intrepid	59006	46944572162
Sun Jun 05 10:17:10 2005 Pacific Daylight Time	1117991830	Intrepid	109001	80413697450
Wed Jul 06 05:23:48 2005 Pacific Daylight Time	1120652628	Intrepid	125002	84314421791
Thu Jul 28 19:25:00 2005 Pacific Daylight Time	1122603900	Intrepid	115002	86955818078
Sat Jul 30 10:33:08 2005 Pacific Daylight Time	1122744788	Intrepid	118002	87150774657
Tue Oct 04 12:25:01 2005 Pacific Daylight Time	1128453901	Intrepid	92001	94863840927
Thu Jan 12 00:02:18 2006 Pacific Standard Time	1137052938	Intrepid	138001	105607634577
Sun Mar 05 19:32:13 2006 Pacific Standard Time	1141615933	Intrepid	119004	111284244618
Mon Jun 26 13:21:21 2006 Pacific Daylight Time	1151353281	Intrepid	139001	121091256557
Fri Aug 25 16:21:50 2006 Pacific Daylight Time	1156548110	Intrepid	126007	126470606230
Sun Oct 08 15:13:24 2006 Pacific Daylight Time	1160345604	Intrepid	119006	130024771128
Fri Nov 03 20:00:28 2006 Pacific Daylight Time	1162609228	Intrepid	147002	132123124337
Mon Mar 12 17:59:21 2007 Pacific Daylight Time	1173747561	Intrepid	117007	142028606969
Sun Jun 17 11:08:17 2007 Pacific Daylight Time	1182103697	Intrepid	135003	149542389464
Wed Jun 27 00:12:01 2007 Pacific Daylight Time	1182928321	Intrepid	137002	150324954366
Mon Jul 30 23:00:33 2007 Pacific Daylight Time	1185861633	Intrepid	125005	153046905285
Mon Sep 03 00:43:08 2007 Pacific Daylight Time	1188805388	Intrepid	103002	155340963180
Sat Sep 08 12:29:56 2007 Pacific Daylight Time	1189279796	Intrepid	135002	155735460241
Sat Oct 06 19:46:37 2007 Pacific Daylight Time	1191725197	Intrepid	73003	157306948592
Thu Oct 11 23:48:57 2007 Pacific Daylight Time	1192171737	Intrepid	121001	157638777685
Tue Nov 20 08:27:45 2007 Pacific Standard Time	1195576065	Intrepid	73002	160290390690
Wed Feb 13 20:16:40 2008 Pacific Standard Time	1202962600	Intrepid	139002	165879676455
Mon Feb 25 12:31:19 2008 Pacific Standard Time	1203971479	Intrepid	85003	166540496898
Sat Oct 11 00:12:29 2008 Pacific Daylight Time	1223709149	Intrepid	127002	180815849745
Wed Oct 29 22:38:20 2008 Pacific Daylight Time	1225345100	Intrepid	131001	182137737504
Thu Nov 06 14:25:21 2008 Pacific Standard Time	1226010321	Intrepid	91003	182561995337
Thu Nov 27 18:14:52 2008 Pacific Standard Time	1227838492	Intrepid	108001	184178767246
Tue Mar 31 10:57:41 2009 Pacific Daylight Time	1238522261	Intrepid	126002	191579408417
Thu Nov 13 12:33:04 2003 Pacific Standard Time	1068755584	Kauri	49002	14031041303
Sat Dec 20 11:19:07 2003 Pacific Standard Time	1071947947	Kauri	56006	16979135331
Mon Dec 22 13:34:05 2003 Pacific Standard Time	1072128845	Kauri	71001	17196447016
Tue Mar 16 01:42:49 2004 Pacific Daylight Time	1079426569	Kauri	37007	25561396057
Mon May 17 11:35:27 2004 Pacific Daylight Time	1084818927	Kauri	68004	32390321430
Tue Jul 06 22:02:56 2004 Pacific Daylight Time	1089176576	Kauri	48003	38956640746
Tue Jul 13 01:35:38 2004 Pacific Daylight Time	1089707738	Kauri	61001	39987156101
Fri Aug 13 17:51:59 2004 Pacific Daylight Time	1092444719	Kauri	60002	45460346206
Tue Dec 21 12:49:08 2004 Pacific Standard Time	1103662148	Kauri	79001	67713476163
Tue Apr 12 02:06:58 2005 Pacific Daylight Time	1113296818	Kauri	70004	83439937171
Tue Apr 12 20:17:10 2005 Pacific Daylight Time	1113362230	Kauri	80006	83554316252
Sun Jul 17 21:13:28 2005 Pacific Daylight Time	1121660008	Kauri	113002	97105163479
Tue Aug 02 22:55:10 2005 Pacific Daylight Time	1123048510	Kauri	122003	99009707660
Sun Dec 10 09:53:37 2006 Pacific Standard Time	1165773217	Kauri	141004	143530962480
Tue Feb 20 23:48:12 2007 Pacific Standard Time	1172044092	Kauri	106003	148449777422
Thu Mar 01 09:22:14 2007 Pacific Standard Time	1172769734	Kauri	121004	149022330477
Mon Mar 12 19:38:33 2007 Pacific Daylight Time	1173753513	Kauri	126003	149842852984
Sun May 27 11:38:16 2007 Pacific Daylight Time	1180291096	Kauri	134004	155512676702
Thu May 31 23:42:45 2007 Pacific Daylight Time	1180680165	Kauri	132003	155854490879
Wed Jan 23 09:49:47 2008 Pacific Standard Time	1201110587	Kauri	139001	170793368009
Fri Jul 04 17:33:58 2008 Pacific Daylight Time	1215218038	Kauri	104001	178818262002
Thu Jul 10 12:30:53 2008 Pacific Daylight Time	1215718253	Kauri	116001	179158281861
Fri Jul 25 21:25:42 2008 Pacific Daylight Time	1217046342	Kauri	140001	179864474422
Wed Sep 24 17:47:12 2008 Pacific Daylight Time	1222303632	Kauri	83001	183155273074
Wed Oct 01 05:36:52 2008 Pacific Daylight Time	1222864612	Kauri	69001	183523888387
Thu Nov 06 18:26:58 2008 Pacific Standard Time	1226024818	Kauri	141001	185694820014
Fri Dec 26 19:22:33 2008 Pacific Standard Time	1230348153	Kauri	94001	187955430988
Thu Nov 13 11:36:51 2003 Pacific Standard Time	1068752211	Kettemoor	61001	12420660638
Thu Nov 13 11:48:35 2003 Pacific Standard Time	1068752915	Kettemoor	55001	12403668292
Thu Nov 13 15:17:52 2003 Pacific Standard Time	1068765472	Kettemoor	41003	12405921851
Tue Dec 16 08:37:22 2003 Pacific Standard Time	1071592642	Kettemoor	64002	14923638253
Tue Dec 16 11:16:53 2003 Pacific Standard Time	1071602213	Kettemoor	56002	14892758637
Wed Feb 25 17:06:36 2004 Pacific Standard Time	1077757596	Kettemoor	64008	20761425546
Wed Jun 23 10:52:00 2004 Pacific Daylight Time	1088013120	Kettemoor	74001	32569362964
Fri Jan 21 20:58:42 2005 Pacific Standard Time	1106369922	Kettemoor	103003	59333183804
Tue Feb 08 20:23:39 2005 Pacific Standard Time	1107923019	Kettemoor	83001	61941536399
Mon Feb 14 00:20:39 2005 Pacific Standard Time	1108369239	Kettemoor	73002	62536926131
Fri Feb 18 20:01:52 2005 Pacific Standard Time	1108785712	Kettemoor	100001	63129129197
Sun Mar 27 18:49:03 2005 Pacific Daylight Time	1111974543	Kettemoor	100002	68230363476
Mon Jul 18 02:49:05 2005 Pacific Daylight Time	1121680145	Kettemoor	104003	83260521703
Fri Jul 22 15:01:29 2005 Pacific Daylight Time	1122069689	Kettemoor	91003	83686655447
Tue Aug 09 18:33:12 2005 Pacific Daylight Time	1123637592	Kettemoor	115002	85879776237
Sat Aug 13 16:59:06 2005 Pacific Daylight Time	1123977546	Kettemoor	98002	86341302673
Sun Aug 14 11:45:40 2005 Pacific Daylight Time	1124045140	Kettemoor	125002	86391704890
Tue Nov 01 11:40:36 2005 Pacific Daylight Time	1130870436	Kettemoor	109001	95800227203
Fri Jan 06 18:41:36 2006 Pacific Standard Time	1136601696	Kettemoor	118003	102107358988
Wed Jul 12 13:44:50 2006 Pacific Daylight Time	1152737090	Kettemoor	108002	118774779348
Sun Nov 19 23:09:58 2006 Pacific Standard Time	1164006598	Kettemoor	76003	129618409574
Sat Dec 30 14:52:35 2006 Pacific Standard Time	1167519155	Kettemoor	101001	132791864446
Tue Mar 06 13:06:26 2007 Pacific Standard Time	1173215186	Kettemoor	78001	137873981793
Fri Jun 22 21:44:22 2007 Pacific Daylight Time	1182573862	Kettemoor	133001	146383541801
Sun Aug 05 11:33:17 2007 Pacific Daylight Time	1186338797	Kettemoor	124001	149556080906
Mon Aug 13 13:45:08 2007 Pacific Daylight Time	1187037908	Kettemoor	120003	150058924713
Mon Aug 13 20:06:11 2007 Pacific Daylight Time	1187060771	Kettemoor	83003	150037172451
Tue Aug 28 09:19:51 2007 Pacific Daylight Time	1188317991	Kettemoor	120005	151024285841
Sun Sep 02 06:02:25 2007 Pacific Daylight Time	1188738145	Kettemoor	98005	151237887342
Tue Sep 04 06:38:51 2007 Pacific Daylight Time	1188913131	Kettemoor	69001	151371357345
Thu Sep 20 16:13:32 2007 Pacific Daylight Time	1190330012	Kettemoor	80004	152290496915
Sun Jan 06 16:35:52 2008 Pacific Standard Time	1199666152	Kettemoor	95001	158895025417
Sun Feb 03 20:59:31 2008 Pacific Standard Time	1202101171	Kettemoor	118002	160417063578
Thu Feb 21 19:23:41 2008 Pacific Standard Time	1203650621	Kettemoor	133003	161370693872
Tue Jun 17 17:27:47 2008 Pacific Daylight Time	1213748867	Kettemoor	70001	167737545266
Fri Jul 04 14:35:49 2008 Pacific Daylight Time	1215207349	Kettemoor	122005	168600941756
Sat Jul 05 10:36:59 2008 Pacific Daylight Time	1215279419	Kettemoor	109002	168692863130
Fri Aug 15 13:15:18 2008 Pacific Daylight Time	1218831318	Kettemoor	69002	170976512660
Sat Nov 22 07:41:14 2008 Pacific Standard Time	1227368474	Kettemoor	100003	177136944505
Fri Nov 28 20:14:22 2008 Pacific Standard Time	1227932062	Kettemoor	90002	177543368679
Sun Feb 22 01:31:20 2009 Pacific Standard Time	1235295080	Kettemoor	77002	182332617212
Sat Mar 14 07:41:20 2009 Pacific Daylight Time	1237041680	Kettemoor	112001	183359853661
Thu Nov 13 12:30:33 2003 Pacific Standard Time	1068755433	Lowca	66001	14837043357
Thu Nov 13 12:45:52 2003 Pacific Standard Time	1068756352	Lowca	40001	14828041597
Thu Nov 13 18:20:41 2003 Pacific Standard Time	1068776441	Lowca	39003	14822653829
Thu Nov 13 20:43:24 2003 Pacific Standard Time	1068785004	Lowca	52009	14824816729
Sat Nov 15 11:14:32 2003 Pacific Standard Time	1068923672	Lowca	42004	14965902160
Tue Mar 30 19:11:51 2004 Pacific Daylight Time	1080699111	Lowca	38004	26381151255
Wed Apr 07 17:08:37 2004 Pacific Daylight Time	1081382917	Lowca	51001	27064299771
Sat Jun 12 21:26:08 2004 Pacific Daylight Time	1087100768	Lowca	72003	33558350264
Tue Nov 23 02:34:03 2004 Pacific Standard Time	1101206043	Lowca	97002	56958387762
Sat Jan 01 17:37:44 2005 Pacific Standard Time	1104629864	Lowca	97003	61023319481
Wed Feb 23 13:33:21 2005 Pacific Standard Time	1109194401	Lowca	76003	67457862549
Sun Mar 27 13:47:22 2005 Pacific Daylight Time	1111956442	Lowca	67003	72053233297
Mon Mar 28 15:28:44 2005 Pacific Daylight Time	1112048924	Lowca	100003	72184546905
Wed Mar 30 17:22:48 2005 Pacific Daylight Time	1112228568	Lowca	69002	72489956343
Fri May 20 13:16:56 2005 Pacific Daylight Time	1116620216	Lowca	124001	79652406240
Tue Jul 26 21:08:34 2005 Pacific Daylight Time	1122437314	Lowca	100005	87881694872
Sun Oct 02 12:07:07 2005 Pacific Daylight Time	1128280027	Lowca	112004	95348972753
Wed Dec 21 15:54:37 2005 Pacific Standard Time	1135209277	Lowca	143001	103021745313
Tue Jan 03 00:38:57 2006 Pacific Standard Time	1136277537	Lowca	124006	104025076809
Wed May 24 19:33:10 2006 Pacific Daylight Time	1148524390	Lowca	141002	116276960869
Mon Jul 10 10:44:08 2006 Pacific Daylight Time	1152553448	Lowca	139002	120214070906
Sat Aug 12 07:23:35 2006 Pacific Daylight Time	1155392615	Lowca	124005	123300230797
Wed Sep 06 14:10:46 2006 Pacific Daylight Time	1157577046	Lowca	124003	125454942316
Thu Oct 05 10:52:40 2006 Pacific Daylight Time	1160070760	Lowca	140002	127818346467
Sun Oct 15 19:20:55 2006 Pacific Daylight Time	1160965255	Lowca	114003	128488923773
Tue Dec 05 16:55:31 2006 Pacific Standard Time	1165366531	Lowca	102002	132682671640
Mon Mar 12 19:38:38 2007 Pacific Daylight Time	1173753518	Lowca	109004	140424666805
Mon Apr 23 00:55:58 2007 Pacific Daylight Time	1177314958	Lowca	111003	143836055354
Thu Apr 26 16:23:00 2007 Pacific Daylight Time	1177629780	Lowca	114004	144117515131
Mon Apr 30 16:48:45 2007 Pacific Daylight Time	1177976925	Lowca	99001	144375864725
Tue Jun 19 17:26:20 2007 Pacific Daylight Time	1182299180	Lowca	142002	148176686133
Thu Aug 09 23:44:51 2007 Pacific Daylight Time	1186728291	Lowca	140005	152172370766
Tue Oct 09 23:05:20 2007 Pacific Daylight Time	1191996320	Lowca	121001	155923443170
Wed Oct 31 19:34:13 2007 Pacific Daylight Time	1193884453	Lowca	137001	157180475188
Sat Nov 03 05:53:54 2007 Pacific Daylight Time	1194094434	Lowca	140003	157423255007
Tue Nov 27 18:22:15 2007 Pacific Standard Time	1196216535	Lowca	101002	159130533664
Tue Jan 01 09:46:17 2008 Pacific Standard Time	1199209577	Lowca	94001	161510267866
Sun Mar 23 00:57:10 2008 Pacific Daylight Time	1206259030	Lowca	119004	166821139791
Tue Apr 08 12:23:25 2008 Pacific Daylight Time	1207682605	Lowca	84001	167969739546
Tue Apr 22 17:40:05 2008 Pacific Daylight Time	1208911205	Lowca	103001	168982427205
Fri May 30 23:58:18 2008 Pacific Daylight Time	1212217098	Lowca	113003	171438679486
Mon Jun 16 21:34:51 2008 Pacific Daylight Time	1213677291	Lowca	119005	172450350137
Mon Jul 28 23:27:47 2008 Pacific Daylight Time	1217312867	Lowca	121005	175493697261
Mon Oct 27 17:54:48 2008 Pacific Daylight Time	1225155288	Lowca	90001	181920443018
Wed Oct 29 09:40:45 2008 Pacific Daylight Time	1225298445	Lowca	114002	182101334862
Tue Nov 11 22:16:58 2008 Pacific Standard Time	1226470618	Lowca	115001	183055627014
Tue Dec 09 11:04:19 2008 Pacific Standard Time	1228849459	Lowca	111007	185242262035
Thu Nov 13 14:22:25 2003 Pacific Standard Time	1068762145	Naritus	53003	12071932895
Thu Nov 13 17:58:49 2003 Pacific Standard Time	1068775129	Naritus	69004	12068131937
Mon Nov 17 22:58:05 2003 Pacific Standard Time	1069138685	Naritus	50001	12342570505
Thu Jul 22 19:19:31 2004 Pacific Daylight Time	1090549171	Naritus	41003	35245618248
Mon Aug 09 18:58:12 2004 Pacific Daylight Time	1092103092	Naritus	60001	37761073904
Tue Aug 10 00:09:19 2004 Pacific Daylight Time	1092121759	Naritus	47003	37826793977
Mon Nov 15 18:23:47 2004 Pacific Standard Time	1100571827	Naritus	100002	51600056607
Sun Jul 03 04:51:33 2005 Pacific Daylight Time	1120391493	Naritus	118001	78934756542
Sun Jul 03 09:39:15 2005 Pacific Daylight Time	1120408755	Naritus	103001	78968648257
Sat Jul 09 14:20:55 2005 Pacific Daylight Time	1120944055	Naritus	116001	79682865917
Sun Oct 30 17:22:40 2005 Pacific Daylight Time	1130718160	Naritus	92003	91361297587
Sun Jan 08 09:34:25 2006 Pacific Standard Time	1136741665	Naritus	149001	97845863021
Sat Jan 21 21:19:56 2006 Pacific Standard Time	1137907196	Naritus	144001	99080562355
Tue Feb 28 08:25:26 2006 Pacific Standard Time	1141143926	Naritus	114002	102958424101
Fri Mar 10 10:01:02 2006 Pacific Standard Time	1142013662	Naritus	112005	103792640839
Sun Mar 19 18:36:40 2006 Pacific Daylight Time	1142818600	Naritus	133004	104597596833
Fri Mar 31 07:52:40 2006 Pacific Daylight Time	1143816760	Naritus	121002	105607898236
Thu May 11 09:35:31 2006 Pacific Daylight Time	1147365331	Naritus	143002	109200418130
Tue Jun 20 20:14:41 2006 Pacific Daylight Time	1150859681	Naritus	130003	112855554204
Sun Jul 09 14:55:34 2006 Pacific Daylight Time	1152482134	Naritus	112010	114401984806
Mon Jul 17 12:58:07 2006 Pacific Daylight Time	1153166287	Naritus	141002	115060549456
Tue Aug 29 17:18:13 2006 Pacific Daylight Time	1156897093	Naritus	145006	119104609396
Sat Jan 13 09:41:25 2007 Pacific Standard Time	1168710085	Naritus	118006	130388018882
Tue Jan 16 17:25:03 2007 Pacific Standard Time	1168997103	Naritus	136004	130625415595
Wed Feb 07 12:22:02 2007 Pacific Standard Time	1170879722	Naritus	122004	132622429816
Sun Apr 15 15:37:46 2007 Pacific Daylight Time	1176676666	Naritus	109003	137971807083
Mon Jun 11 00:48:37 2007 Pacific Daylight Time	1181548117	Naritus	77001	142083543214
Fri Sep 28 07:28:22 2007 Pacific Daylight Time	1190989702	Naritus	73001	149620403093
Mon Dec 24 19:47:24 2007 Pacific Standard Time	1198554444	Naritus	114003	155292915011
Wed Jan 02 10:03:40 2008 Pacific Standard Time	1199297020	Naritus	96002	155838009209
Sun Jan 06 12:04:19 2008 Pacific Standard Time	1199649859	Naritus	125001	156342764992
Mon Jan 14 18:51:57 2008 Pacific Standard Time	1200365517	Naritus	109001	156802715098
