id	Items	Include Items From	Category	Feature Bit Reward Exclusion Mask	Account Flags	Account Feature Id	Feature Id Blocked by Subscription Bit	Consume Account Feature Id	Account Age Days	Character Age Days	Character Objvar	Once Per Account	Announcement Message	Description	URL	Start Date yyyy	Start Date mm	Start Date dd	End Date yyyy	End Date mm	End Date dd	Buddy Points	Comments
tcg5_nightsistr_pack	tcg5_nightsistr_pack			0	0	40057	0		0	0		0	veteran_new:tcg5_nightsister_backpack	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_pet_scurrier	tcg5_pet_scurrier			0	0	40058	0		0	0		0	veteran_new:tcg5_creature_pet_deed_scurrier_02_01	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_title	tcg5_title			0	0	40059	0		0	0		0	veteran_new:tcg5_title	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_player_hangar	tcg5_player_hangar			0	0	40060	0		0	0		0	veteran_new:tcg5_player_house_hangar	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_varactyl_armor	tcg5_varactyl_armor			0	0	40061	0		0	0		0	veteran_new:tcg5_varactyl_armor	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_house_sign	tcg5_house_sign			0	0	40062	0		0	0		0	veteran_new:tcg5_house_sign	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_xj6_air_speeder	tcg5_xj6_air_speeder			0	0	40063	0		0	0		0	veteran_new:tcg5_xj6_air_speeder	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_senate_guard	tcg5_senate_guard			0	0	40064	0		0	0		0	veteran_new:tcg5_greeter_senate_guard	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_naboo_cap	tcg5_naboo_cap			0	0	40065	0		0	0		0	veteran_new:tcg5_naboo_officer_cap	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_theater_poster	tcg5_theater_poster			0	0	40066	0		0	0		0	veteran_new:tcg5_theater_poster	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_skywalkr_statue	tcg5_skywalkr_statue			0	0	40067	0		0	0		0	veteran_new:tcg5_skywalker_statuette_02_01	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_painting_jedi	tcg5_painting_jedi			0	0	40068	0		0	0		0	veteran_new:tcg5_painting_jedi_techniques	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_royal_guard	tcg5_royal_guard			0	0	40069	0		0	0		0	veteran_new:tcg5_greeter_royal_guard	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_tie_chair	tcg5_tie_chair			0	0	40070	0		0	0		0	veteran_new:tcg5_tiefighter_chair	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
tcg5_trench_run	tcg5_trench_run			0	0	40071	0		0	0		0	veteran_new:tcg5_trench_run_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								Mysterious Rug
email_col_07	email_col_07			0	0	5596	0	0	0	0		0	veteran_new:email_col_07	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Update 13
email_col_08	email_col_08			0	0	5597	0	0	0	0		0	veteran_new:email_col_08	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Update 14
grievous_wheel_bike	grievous_wheel_bike			0	0	40075	0	0	0	0		0	veteran_new:grievous_wheel_bike	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								Steam - Grievous Wheel Bike
tcg6_a1_floater	tcg6_a1_floater			0	0	40076	0		0	0		0	veteran_new:tcg6_a1_floater	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_baby_colo_claw	tcg6_baby_colo_claw			0	0	40077	0		0	0		0	veteran_new:tcg6_baby_colo_claw	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_bdroid_statue	tcg6_bdroid_statue			0	0	40078	0		0	0		0	veteran_new:tcg6_battle_droid_statuette	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_auto_feeder	tcg6_auto_feeder			0	0	40079	0		0	0		0	veteran_new:tcg6_auto_feeder	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_bespin_hologram	tcg6_bespin_hologram			0	0	40080	0		0	0		0	veteran_new:tcg6_bespin_hologram	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_dewback_armor	tcg6_dewback_armor			0	0	40081	0		0	0		0	veteran_new:tcg6_dewback_armor	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_emperor_spire	tcg6_emperor_spire			0	0	40082	0		0	0		0	veteran_new:tcg6_emperor_spire	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_greedo_outfit	tcg6_greedo_outfit			0	0	40083	0		0	0		0	veteran_new:tcg6_greedo_outfit	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_gualaar_mount	tcg6_gualaar_mount			0	0	40084	0		0	0		0	veteran_new:tcg6_gualaar_mount	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_guise_fire	tcg6_guise_fire			0	0	40085	0		0	0		0	veteran_new:tcg6_guise_fire	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_guise_ice	tcg6_guise_ice			0	0	40086	0		0	0		0	veteran_new:tcg6_guise_ice	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_han_greedo	tcg6_han_greedo			0	0	40087	0		0	0		0	veteran_new:tcg6_han_greedo_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_hk47_poster	tcg6_hk47_poster			0	0	40088	0		0	0		0	veteran_new:tcg6_hk47_poster	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_hk47_diorama	tcg6_hk47_diorama			0	0	40089	0		0	0		0	veteran_new:tcg6_hk47_mustafar_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_hk47_statuette	tcg6_hk47_statuette			0	0	40090	0		0	0		0	veteran_new:tcg6_hk47_statuette	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_jedi_council	tcg6_jedi_council			0	0	40091	0		0	0		0	veteran_new:tcg6_jedi_council_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_muzzle	tcg6_muzzle			0	0	40092	0		0	0		0	veteran_new:tcg6_muzzle	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_titles_painting	tcg6_titles_painting			0	0	40093	0		0	0		0	veteran_new:tcg6_titles_painting	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_ord_mantell_ad	tcg6_ord_mantell_ad			0	0	40094	0		0	0		0	veteran_new:tcg6_ord_mantell_ad	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_rebel_spire	tcg6_rebel_spire			0	0	40095	0		0	0		0	veteran_new:tcg6_rebel_spire	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_rickshaw	tcg6_rickshaw			0	0	40096	0		0	0		0	veteran_new:tcg6_ric_920_rickshaw	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_cloud_car	tcg6_cloud_car			0	0	40097	0		0	0		0	veteran_new:tcg6_cloud_car	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_ponda_arm	tcg6_ponda_arm			0	0	40098	0		0	0		0	veteran_new:tcg6_ponda_baba_arm	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_shock_collar	tcg6_shock_collar			0	0	40099	0		0	0		0	veteran_new:tcg6_shock_collar	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg6_coruscant_ad	tcg6_coruscant_ad			0	0	40100	0		0	0		0	veteran_new:tcg6_coruscant_ad	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_jabba_bed	tcg6_jabba_bed			0	0	40101	0		0	0		0	veteran_new:tcg6_jabba_bed	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_rancor_poster	tcg6_rancor_poster			0	0	40102	0		0	0		0	veteran_new:tcg6_spined_rancor_poster	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_lando_statuette	tcg6_lando_statuette			0	0	40103	0		0	0		0	veteran_new:tcg6_lando_statuette	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_house_lamp	tcg6_house_lamp			0	0	40104	0		0	0		0	veteran_new:tcg6_house_lamp	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg6_quenker_poster	tcg6_quenker_poster			0	0	40105	0		0	0		0	veteran_new:tcg6_winged_quenker_poster	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
email_col_09	email_col_09			0	0	5598	0	0	0	0		0	veteran_new:email_col_09	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Update 15
gcw_recapture_gift	"gcw_recapture_gift_01,gcw_recapture_gift_02"			0	0	40107	0	0	0	0		0	veteran_new:announcement_gcw_recapture_gift	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								
gcw_loyalty_gift	gcw_loyalty_gift			0	0	40108	0	0	0	0		0	veteran_new:announcement_gcw_loyalty_gift	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								
facebook_reward_01	facebook_reward_01			0	0	40109	0	0	0	0		0	veteran_new:facebook_reward_01	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								1st facebook reward
tcg7_atpt_walker	tcg7_atpt_walker			0	0	40112	0		0	0		0	veteran_new:tcg7_atpt_walker	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_miltransport	tcg7_miltransport			0	0	40123	0		0	0		0	veteran_new:tcg7_miltransport	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_tie_canopy	tcg7_tie_canopy			0	0	40127	0		0	0		0	veteran_new:tcg7_tie_canopy	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_xwing_wing	tcg7_xwing_wing			0	0	40133	0		0	0		0	veteran_new:tcg7_xwing_wing	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_gunship_print	tcg7_gunship_print			0	0	40120	0		0	0		0	veteran_new:tcg7_gunship_blueprint	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_ball_turret	tcg7_ball_turret			0	0	40114	0		0	0		0	veteran_new:tcg7_ball_turret	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_eweb_decor	tcg7_eweb_decor			0	0	40118	0		0	0		0	veteran_new:tcg7_eweb_decor	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_vehicle_garage	tcg7_vehicle_garage			0	0	40130	0		0	0		0	veteran_new:tcg7_vehicle_garage	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_commando_bnkr	tcg7_commando_bnkr			0	0	40116	0		0	0		0	veteran_new:tcg7_commando_bnkr	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_vip_bunker	tcg7_vip_bunker			0	0	40129	0		0	0		0	veteran_new:tcg7_vip_bunker	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_purple_cape	tcg7_purple_cape			0	0	40125	0		0	0		0	veteran_new:tcg7_purple_cape	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_gold_cape	tcg7_gold_cape			0	0	40117	0		0	0		0	veteran_new:tcg7_gold_cape	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_handmade_sash	tcg7_handmade_sash			0	0	40121	0		0	0		0	veteran_new:tcg7_handmade_sash	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_embroid_sash	tcg7_embroid_sash			0	0	40138	0		0	0		0	veteran_new:tcg7_embroidered_sash	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_tie_familiar	tcg7_tie_familiar			0	0	40128	0		0	0		0	veteran_new:tcg7_tie_fighter_fam	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_xwing_familiar	tcg7_xwing_familiar			0	0	40132	0		0	0		0	veteran_new:tcg7_xwing_fighter_fam	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_hutt_familiar	tcg7_hutt_familiar			0	0	40122	0		0	0		0	veteran_new:tcg7_hutt_fighter_fam	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_figrin_dan_rama	tcg7_figrin_dan_rama			0	0	40119	0		0	0		0	veteran_new:tcg7_figrin_dan_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_max_rebo_rama	tcg7_max_rebo_rama			0	0	40140	0		0	0		0	veteran_new:tcg7_max_rebo_diorama	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_camo_armor_kit	tcg7_camo_armor_kit			0	0	40115	0		0	0		0	veteran_new:tcg7_camo_armor_kit	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_bworn_armor_kit	tcg7_bworn_armor_kit			0	0	40139	0		0	0		0	veteran_new:tcg7_bworn_armor_kit	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_atst_chair	tcg7_atst_chair			0	0	40113	0		0	0		0	veteran_new:tcg7_atst_chair	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm
tcg7_swgtcgpainting	tcg7_swgtcgpainting			0	0	40131	0		0	0		0	veteran_new:tcg7_swgtcgpainting	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_armored_pack	tcg7_armored_pack			0	0	40135	0		0	0		0	veteran_new:tcg7_armored_backpack	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_recon_pack	tcg7_recon_pack			0	0	40124	0		0	0		0	veteran_new:tcg7_recon_backpack	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_rocket_launcher	tcg7_rocket_launcher			0	0	40126	0		0	0		0	veteran_new:tcg7_rocket_launcher	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_lando_poster	tcg7_lando_poster			0	0	40134	0		0	0		0	veteran_new:tcg7_lando_poster	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_reb_graffiti	tcg7_reb_graffiti			0	0	40136	0		0	0		0	veteran_new:tcg7_rebel_graffiti_set	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
tcg7_imp_graffiti	tcg7_imp_graffiti			0	0	40137	0		0	0		0	veteran_new:tcg7_imperial_graffiti_set	veteran_new:choice_description	http://starwarsgalaxies.station.sony.com/tradingcardgame/lootcards.vm								
email_col_10	email_col_10			0	0	5600	0	0	0	0		0	veteran_new:email_col_10	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								email opt in collection - Update 16
facebook_reward_02	facebook_reward_02			0	0	40141	0	0	0	0		0	veteran_new:facebook_reward_02	veteran_new:choice_description	starwarsgalaxies.station.sony.com/players/index.vm								2nd facebook reward
