entry_type	schematic_name	schematic_description	crafting_script	items_per_container	slots	complexity	xp	xp_type	volume	crafted_object_template	layer_index	level	category	condition_multiplier	no_crit_fail	slot_type	slot_optional	slot_name	slot_ingredient_name	slot_ingredient_count
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_guardian_bracer_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_bracer_r.iff			recon	1.25						
slot																resource	0	appearance_fragments	bone	25
slot																resource	0	armor_core_frame	metal	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_ithorian_guardian_gloves		systems.crafting.armor.crafting_armor_nostats	25	4	15	25	armor_crafting	3	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_gloves.iff										
slot																resource	0	appearance_fragments	bone	15
slot																resource	0	armor_core_frame	metal	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_ithorian_guardian_boots		systems.crafting.armor.crafting_armor_nostats	25	4	15	35	armor_crafting	3	object/tangible/wearables/armor/ithorian_guardian/ith_armor_s02_boots.iff										
slot																resource	0	appearance_fragments	bone	25
slot																resource	0	armor_core_frame	metal	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_ithorian_sentinel_chest		systems.crafting.armor.component.crafting_new_armor_final	25	9	15	150	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_chest_plate.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	25
slot																resource	0	armor_core_frame	ore_intrusive	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_ithorian_sentinel_leggings		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	125	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_leggings.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	22
slot																resource	0	armor_core_frame	ore_intrusive	45
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_sentinel_helmet		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	110	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_helmet.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	20
slot																resource	0	armor_core_frame	ore_intrusive	40
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_sentinel_bicep_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bicep_l.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	12
slot																resource	0	armor_core_frame	ore_intrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_sentinel_bicep_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bicep_r.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	12
slot																resource	0	armor_core_frame	ore_intrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_sentinel_bracer_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bracer_l.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	12
slot																resource	0	armor_core_frame	ore_intrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_sentinel_bracer_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_bracer_r.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	12
slot																resource	0	armor_core_frame	ore_intrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_ithorian_sentinel_gloves		systems.crafting.armor.crafting_armor_nostats	25	4	15	25	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_gloves.iff										
slot																resource	0	appearance_fragments	hide_leathery	7
slot																resource	0	armor_core_frame	ore_intrusive	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_ithorian_sentinel_boots		systems.crafting.armor.crafting_armor_nostats	25	4	15	35	armor_crafting	3	object/tangible/wearables/armor/ithorian_sentinel/ith_armor_s03_boots.iff										
slot																resource	0	appearance_fragments	hide_leathery	12
slot																resource	0	armor_core_frame	ore_intrusive	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_ithorian_defender_chest		systems.crafting.armor.component.crafting_new_armor_final	25	9	15	150	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_chest_plate.iff			battle	1.25						
slot																resource	0	appearance_fragments	petrochem_inert_polymer	50
slot																resource	0	armor_core_frame	ore_extrusive	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_ithorian_defender_leggings		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	125	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_leggings.iff			battle	1.25						
slot																resource	0	appearance_fragments	petrochem_inert_polymer	45
slot																resource	0	armor_core_frame	ore_extrusive	45
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_defender_helmet		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	110	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_helmet.iff			battle	1.25						
slot																resource	0	appearance_fragments	petrochem_inert_polymer	40
slot																resource	0	armor_core_frame	ore_extrusive	40
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_defender_bicep_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bicep_l.iff			battle	1.25						
slot																resource	0	appearance_fragments	petrochem_inert_polymer	25
slot																resource	0	armor_core_frame	ore_extrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_defender_bicep_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bicep_r.iff			battle	1.25						
slot																resource	0	appearance_fragments	petrochem_inert_polymer	25
slot																resource	0	armor_core_frame	ore_extrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_defender_bracer_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bracer_l.iff			battle	1.25						
slot																resource	0	appearance_fragments	petrochem_inert_polymer	25
slot																resource	0	armor_core_frame	ore_extrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_ithorian_defender_bracer_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_bracer_r.iff			battle	1.25						
slot																resource	0	appearance_fragments	petrochem_inert_polymer	25
slot																resource	0	armor_core_frame	ore_extrusive	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_battle.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_ithorian_defender_gloves		systems.crafting.armor.crafting_armor_nostats	25	4	15	25	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_gloves.iff										
slot																resource	0	appearance_fragments	petrochem_inert_polymer	15
slot																resource	0	armor_core_frame	ore_extrusive	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_ithorian_defender_boots		systems.crafting.armor.crafting_armor_nostats	25	4	15	35	armor_crafting	3	object/tangible/wearables/armor/ithorian_defender/ith_armor_s01_boots.iff										
slot																resource	0	appearance_fragments	petrochem_inert_polymer	25
slot																resource	0	armor_core_frame	ore_extrusive	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_padded_belt		systems.crafting.clothing.skill.crafting_clothing_tailor_novice	25	8	15	35	armor_crafting	1	object/tangible/wearables/armor/padded/armor_padded_s01_belt.iff										
slot																resource	0	auxilary_coverage	hide_leathery_lok	5
slot																resource	0	body	hide_scaley	5
slot																resource	0	liner	fiberplast_corellia	5
slot																resource	0	hardware_and_attachments	metal	5
slot																resource	0	binding_and_reinforcement	petrochem_inert_polymer	3
slot																resource	0	padding	hide_wooly	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_bounty_hunter_crafted_belt		systems.crafting.armor.crafting_armor_nostats	25	3	15	60	armor_crafting	1	object/tangible/wearables/armor/bounty_hunter/armor_bounty_hunter_crafted_belt.iff										
slot																resource	0	shell	petrochem_inert	20
slot																resource	0	binding_and_reinforcement	petrochem_inert	10
slot																resource	0	hardware	metal	30
clothing	armor_appearance_mandalorian_belt		systems.crafting.armor.component.crafting_new_armor_tailor_final	0	3	25	60	armor_crafting	1	object/tangible/wearables/armor/mandalorian/armor_mandalorian_belt.iff					1					
slot																resource	0	shell	petrochem_inert	20
slot																resource	0	binding_and_reinforcement	petrochem_inert	10
slot																resource	0	hardware	metal	30
clothing	armor_appearance_scout_trooper_utility_belt		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	25	8	15	43	armor_crafting	1	object/tangible/wearables/armor/scout_trooper/armor_scout_trooper_utility_belt.iff					1					
slot																resource	0	auxilary_coverage	hide_leathery	5
slot																resource	0	body	hide_scaley	5
slot																resource	0	liner	fiberplast	5
slot																resource	0	hardware_and_attachments	metal	5
slot																resource	0	binding_and_reinforcement	petrochem_inert_polymer	3
slot																resource	0	padding	hide_wooly	5
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_stormtrooper_utility_belt		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	25	8	15	43	armor_crafting	1	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_utility_belt.iff					1					
slot																resource	0	auxilary_coverage	hide_leathery	5
slot																resource	0	body	hide_scaley	5
slot																resource	0	liner	fiberplast	5
slot																resource	0	hardware_and_attachments	metal	5
slot																resource	0	binding_and_reinforcement	petrochem_inert_polymer	3
slot																resource	0	padding	hide_wooly	5
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_assault_trooper_utility_belt		systems.crafting.armor.component.crafting_new_armor_nostat_factional_final	25	8	15	43	armor_crafting	1	object/tangible/wearables/armor/assault_trooper/armor_assault_trooper_utility_belt.iff					1					
slot																resource	0	auxilary_coverage	hide_leathery	5
slot																resource	0	body	hide_scaley	5
slot																resource	0	liner	fiberplast	5
slot																resource	0	hardware_and_attachments	metal	5
slot																resource	0	binding_and_reinforcement	petrochem_inert_polymer	3
slot																resource	0	padding	hide_wooly	5
slot																template	0	load_bearing_harness	object/tangible/component/clothing/synthetic_cloth.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_ubese_bandolier		systems.crafting.armor.crafting_armor_nostats	25	3	15	20	armor_crafting	1	object/tangible/wearables/armor/ubese/armor_ubese_bandolier.iff										
slot																resource	0	auxilary_coverage	iron	15
slot																resource	0	body	steel	5
slot																template	0	liner	object/tangible/component/clothing/fiberplast_panel.iff	1
clothing	armor_appearance_mabari_belt		systems.crafting.armor.crafting_armor_nostats	25	3	15	19	armor_crafting	1	object/tangible/wearables/armor/zam/armor_zam_wesell_belt.iff										
slot																resource	0	auxilary_coverage	metal	15
slot																resource	0	body	hide	4
slot																template	0	liner	object/tangible/component/clothing/fiberplast_panel.iff	1
clothing	armor_appearance_ubese_shirt		systems.crafting.armor.crafting_armor_nostats	25	3	30	90	armor_crafting	1	object/tangible/wearables/armor/ubese/armor_ubese_shirt.iff										
slot																resource	0	auxilary_coverage	iron	20
slot																resource	0	body	steel	30
slot																resource	0	liner	fiberplast	10
final	armor_appearance_marauder_s02_chest		systems.crafting.armor.component.crafting_new_armor_final	25	9	15	150	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_chest_plate.iff			recon	1.25						
slot																resource	0	appearance_fragments	hide_scaley	25
slot																resource	0	armor_core_frame	petrochem_inert_polymer	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
slot																template	1	power_bit	object/tangible/component/armor/power_bit.iff	1
final	armor_appearance_marauder_s02_leggings		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	125	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_leggings.iff			recon	1.25						
slot																resource	0	appearance_fragments	hide_scaley	22
slot																resource	0	armor_core_frame	petrochem_inert_polymer	45
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s02_helmet		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	110	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_helmet.iff			recon	1.25						
slot																resource	0	appearance_fragments	hide_scaley	35
slot																resource	0	armor_core_frame	petrochem_inert_polymer	40
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	2
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s02_bicep_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_bicep_l.iff			recon	1.25						
slot																resource	0	appearance_fragments	hide_scaley	12
slot																resource	0	armor_core_frame	petrochem_inert_polymer	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s02_bicep_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_bicep_r.iff			recon	1.25						
slot																resource	0	appearance_fragments	hide_scaley	12
slot																resource	0	armor_core_frame	petrochem_inert_polymer	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s02_bracer_l		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	75	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_bracer_l.iff			recon	1.25						
slot																resource	0	appearance_fragments	hide_scaley	12
slot																resource	0	armor_core_frame	petrochem_inert_polymer	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
final	armor_appearance_marauder_s02_bracer_r		systems.crafting.armor.component.crafting_new_armor_final	25	8	15	70	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_bracer_r.iff			recon	1.25						
slot																resource	0	appearance_fragments	hide_scaley	12
slot																resource	0	armor_core_frame	petrochem_inert_polymer	25
slot																template	0	armor_core	object/tangible/component/armor/armor_core_recon.iff	1
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
slot																template	1	enhancement_cartridge	object/tangible/component/armor/bio_cartridge.iff	1
slot																template	1	appearance_enhancement_one	object/tangible/component/armor/armor_appearance_enhancement_base.iff	1
slot																template	1	appearance_enhancement_two	object/tangible/component/armor/armor_appearance_enhancement_base_two.iff	1
clothing	armor_appearance_marauder_s02_gloves		systems.crafting.armor.crafting_armor_nostats	25	4	15	25	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_gloves.iff										
slot																resource	0	appearance_fragments	hide_scaley	7
slot																resource	0	armor_core_frame	petrochem_inert_polymer	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
clothing	armor_appearance_marauder_s02_boots		systems.crafting.armor.crafting_armor_nostats	25	4	15	35	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s02_boots.iff										
slot																resource	0	appearance_fragments	hide_scaley	12
slot																resource	0	armor_core_frame	petrochem_inert_polymer	10
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
final	armor_appearance_marauder_s03_chest		systems.crafting.armor.component.crafting_new_armor_final	25	9	15	150	armor_crafting	3	object/tangible/wearables/armor/marauder/armor_marauder_s03_chest_plate.iff			assault	1.25						
slot																resource	0	appearance_fragments	hide_leathery	25
slot																resource	0	armor_core_frame	petrochem_inert_polymer	50
slot																template	0	armor_core	object/tangible/component/armor/armor_core_assault.iff	3
slot																template	0	load_bearing_harness	object/tangible/component/clothing/fiberplast_panel.iff	1
slot																template	0	reinforcement	object/tangible/component/clothing/reinforced_fiber_panels.iff	1
