turretShot	commandClicky	normal	turretShot	failSpecialAttack			1.5	turretShot	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0				1	ALL	HEAVY	defaultattack		0	0.2			1	
proc_gcw_base_damage_a		immediate	proc_gcw_base_damage_a	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
proc_gcw_base_damage_b		immediate	proc_gcw_base_damage_b	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
proc_gcw_base_damage_c		immediate	proc_gcw_base_damage_c	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
proc_gcw_base_damage_d		immediate	proc_gcw_base_damage_d	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
proc_gcw_base_damage_e		immediate	proc_gcw_base_damage_e	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_damage_shield_a	commandClicky	normal	gcw_base_damage_shield_a	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_damage_shield_b	commandClicky	normal	gcw_base_damage_shield_b	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_damage_shield_c	commandClicky	normal	gcw_base_damage_shield_c	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_damage_shield_d	commandClicky	normal	gcw_base_damage_shield_d	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_damage_shield_e	commandClicky	normal	gcw_base_damage_shield_e	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_reactive_heal_a	commandClicky	normal	gcw_base_reactive_heal_a	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL		reac_heal	0	0	3			1	1
gcw_base_reactive_heal_b	commandClicky	normal	gcw_base_reactive_heal_b	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL		reac_heal	0	0	3			1	1
gcw_base_reactive_heal_c	commandClicky	normal	gcw_base_reactive_heal_c	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL		reac_heal	0	0	3			1	1
gcw_base_reactive_heal_d	commandClicky	normal	gcw_base_reactive_heal_d	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL		reac_heal	0	0	3			1	1
gcw_base_reactive_heal_e	commandClicky	normal	gcw_base_reactive_heal_e	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL		reac_heal	0	0	3			1	1
gcw_base_reactive_action_a	commandClicky	normal	gcw_base_reactive_action_a	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_reactive_action_b	commandClicky	normal	gcw_base_reactive_action_b	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_reactive_action_c	commandClicky	normal	gcw_base_reactive_action_c	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_reactive_action_d	commandClicky	normal	gcw_base_reactive_action_d	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
gcw_base_reactive_action_e	commandClicky	normal	gcw_base_reactive_action_e	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
banner_buff_commando		immediate	banner_buff_commando	failProc			0		1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	optional		2						combat	0	ALL			0	0	0			1	1
fs_dm_cc_1_root	commandClicky	normal	fs_dm_cc_1	failSpecialAttack			1	fs_dm_cc_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	7			1
fs_dm_cc_2_root	commandClicky	normal	fs_dm_cc_2	failSpecialAttack			1	fs_dm_cc_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	7			1
fs_dm_cc_3_root	commandClicky	normal	fs_dm_cc_3	failSpecialAttack			1	fs_dm_cc_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	7			1
fs_dm_cc_4_root	commandClicky	normal	fs_dm_cc_4	failSpecialAttack			1	fs_dm_cc_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	7			1
fs_dm_cc_5_root	commandClicky	normal	fs_dm_cc_5	failSpecialAttack			1	fs_dm_cc_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	7			1
fs_dm_cc_6_root	commandClicky	normal	fs_dm_cc_6	failSpecialAttack			1	fs_dm_cc_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged	0	32		combat	1	ALL	HEAVY	fs_dm_cc	0	0.25	7			1
milkCreature	commandClicky	normal	milkCreature	failSpecialAttack			1		1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0								0		0	0	0	0	0								other	none	1	3			0			other	0	ALL		gathering	0	0.25	1			0
searchLair	commandClicky	normal	searchLair	failSpecialAttack			1		1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0								0		0	0	0	0	0								other	none	1	3			0			other	0	ALL		gathering	0	0.25	1			0
of_buff_def_4	commandClicky	normal	of_buff_def_4	failSpecialAttack			1	of_buff_def_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_buff_def		0.25	7			1
of_buff_def_5	commandClicky	normal	of_buff_def_5	failSpecialAttack			1	of_buff_def_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_buff_def		0.25	7			1
of_buff_def_6	commandClicky	normal	of_buff_def_6	failSpecialAttack			1	of_buff_def_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_buff_def		0.25	7			1
of_buff_def_7	commandClicky	normal	of_buff_def_7	failSpecialAttack			1	of_buff_def_7	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_buff_def		0.25	7			1
of_buff_def_8	commandClicky	normal	of_buff_def_8	failSpecialAttack			1	of_buff_def_8	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_buff_def		0.25	7			1
of_buff_def_9	commandClicky	normal	of_buff_def_9	failSpecialAttack			1	of_buff_def_9	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_buff_def		0.25	7			1
of_focus_fire_1	commandClicky	normal	of_focus_fire_1	failSpecialAttack			1	of_focus_fire_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL	HEAVY	of_focus_fire		0.25	5			1
of_focus_fire_2	commandClicky	normal	of_focus_fire_2	failSpecialAttack			1	of_focus_fire_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL	HEAVY	of_focus_fire		0.25	5			1
of_focus_fire_3	commandClicky	normal	of_focus_fire_3	failSpecialAttack			1	of_focus_fire_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL	HEAVY	of_focus_fire		0.25	5			1
of_focus_fire_4	commandClicky	normal	of_focus_fire_4	failSpecialAttack			1	of_focus_fire_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL	HEAVY	of_focus_fire		0.25	5			1
of_focus_fire_5	commandClicky	normal	of_focus_fire_5	failSpecialAttack			1	of_focus_fire_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL	HEAVY	of_focus_fire		0.25	5			1
of_focus_fire_6	commandClicky	normal	of_focus_fire_6	failSpecialAttack			1	of_focus_fire_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL	HEAVY	of_focus_fire		0.25	5			1
of_inspiration_1	commandClicky	normal	of_inspiration_1	failSpecialAttack			1	of_inspiration_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_inspire		0.25	60			1
of_inspiration_2	commandClicky	normal	of_inspiration_2	failSpecialAttack			1	of_inspiration_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_inspire		0.25	60			1
of_inspiration_3	commandClicky	normal	of_inspiration_3	failSpecialAttack			1	of_inspiration_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_inspire		0.25	60			1
of_inspiration_4	commandClicky	normal	of_inspiration_4	failSpecialAttack			1	of_inspiration_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_inspire		0.25	60			1
of_inspiration_5	commandClicky	normal	of_inspiration_5	failSpecialAttack			1	of_inspiration_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_inspire		0.25	60			1
of_inspiration_6	commandClicky	normal	of_inspiration_6	failSpecialAttack			1	of_inspiration_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_inspire		0.25	60			1
of_scatter_1	commandClicky	normal	of_scatter_1	failSpecialAttack			1	of_scatter_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_scatter		0.25	180			1
of_charge_1	commandClicky	normal	of_charge_1	failSpecialAttack			1	of_charge_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	optional		2		combat_ranged				combat	1	ALL		of_charge		0.25	180			1
of_medical_sup_1	commandClicky	normal	of_medical_sup_1	failSpecialAttack			1	of_medical_sup_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_medical_sup_2	commandClicky	normal	of_medical_sup_2	failSpecialAttack			1	of_medical_sup_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_medical_sup_3	commandClicky	normal	of_medical_sup_3	failSpecialAttack			1	of_medical_sup_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_medical_sup_4	commandClicky	normal	of_medical_sup_4	failSpecialAttack			1	of_medical_sup_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_medical_sup_5	commandClicky	normal	of_medical_sup_5	failSpecialAttack			1	of_medical_sup_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_medical_sup_6	commandClicky	normal	of_medical_sup_6	failSpecialAttack			1	of_medical_sup_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_tactical_sup_1	commandClicky	normal	of_tactical_sup_1	failSpecialAttack			1	of_tactical_sup_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_tactical_sup_2	commandClicky	normal	of_tactical_sup_2	failSpecialAttack			1	of_tactical_sup_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_tactical_sup_3	commandClicky	normal	of_tactical_sup_3	failSpecialAttack			1	of_tactical_sup_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_tactical_sup_4	commandClicky	normal	of_tactical_sup_4	failSpecialAttack			1	of_tactical_sup_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_tactical_sup_5	commandClicky	normal	of_tactical_sup_5	failSpecialAttack			1	of_tactical_sup_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_tactical_sup_6	commandClicky	normal	of_tactical_sup_6	failSpecialAttack			1	of_tactical_sup_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		supply_drop		0.25	1800			1
of_reinforcements_1	commandClicky	normal	of_reinforcements_1	failSpecialAttack			1	of_reinforcements_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_reinforce		0.25	1800			1
of_reinforcements_2	commandClicky	normal	of_reinforcements_2	failSpecialAttack			1	of_reinforcements_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_reinforce		0.25	1800			1
of_reinforcements_3	commandClicky	normal	of_reinforcements_3	failSpecialAttack			1	of_reinforcements_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_reinforce		0.25	1800			1
of_reinforcements_4	commandClicky	normal	of_reinforcements_4	failSpecialAttack			1	of_reinforcements_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_reinforce		0.25	1800			1
of_reinforcements_5	commandClicky	normal	of_reinforcements_5	failSpecialAttack			1	of_reinforcements_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	none		2		combat_ranged				combat	1	ALL		of_reinforce		0.25	1800			1
of_firepower_1	commandClicky	normal	of_firepower_1	failSpecialAttack			1	of_firepower_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								other	optional		2		combat_ranged				combat	1	ALL		of_firepower		0.25	780			1
of_deb_def_4	commandClicky	normal	of_deb_def_4	failSpecialAttack			1	of_deb_def_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged		64		combat	1	ALL	HEAVY	of_deb_def		0.25	5			1
of_deb_def_5	commandClicky	normal	of_deb_def_5	failSpecialAttack			1	of_deb_def_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged		64		combat	1	ALL	HEAVY	of_deb_def		0.25	5			1
of_deb_def_6	commandClicky	normal	of_deb_def_6	failSpecialAttack			1	of_deb_def_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged		64		combat	1	ALL	HEAVY	of_deb_def		0.25	5			1
of_deb_def_7	commandClicky	normal	of_deb_def_7	failSpecialAttack			1	of_deb_def_7	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged		64		combat	1	ALL	HEAVY	of_deb_def		0.25	5			1
of_deb_def_8	commandClicky	normal	of_deb_def_8	failSpecialAttack			1	of_deb_def_8	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged		64		combat	1	ALL	HEAVY	of_deb_def		0.25	5			1
of_decapitate_1	commandClicky	normal	of_decapitate_1	failSpecialAttack			1	of_decapitate_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	MELEE	HEAVY	of_decapitate		0.25	35			1
of_decapitate_2	commandClicky	normal	of_decapitate_2	failSpecialAttack			1	of_decapitate_2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	MELEE	HEAVY	of_decapitate		0.25	35			1
of_decapitate_3	commandClicky	normal	of_decapitate_3	failSpecialAttack			1	of_decapitate_3	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	MELEE	HEAVY	of_decapitate		0.25	35			1
of_decapitate_4	commandClicky	normal	of_decapitate_4	failSpecialAttack			1	of_decapitate_4	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	MELEE	HEAVY	of_decapitate		0.25	35			1
of_decapitate_5	commandClicky	normal	of_decapitate_5	failSpecialAttack			1	of_decapitate_5	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	MELEE	HEAVY	of_decapitate		0.25	35			1
of_decapitate_6	commandClicky	normal	of_decapitate_6	failSpecialAttack			1	of_decapitate_6	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	MELEE	HEAVY	of_decapitate		0.25	35			1
of_vortex_1	commandClicky	normal	of_vortex_1	failSpecialAttack			1	of_vortex_1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0			0	0	1	1		1	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0									0		0	0	0	0	0								enemy	required		2		combat_ranged				combat	1	MELEE	HEAVY	of_vortex		0.25	45			1
