item1	item2	item3	finalTemplate	finalScript	finalName	level
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_cube_rng_acc_02_05			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	item_tow_cube_const_stamina_02_04			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_cube_health_stamina_willpower_02_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_cube_health_const_willpower_02_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	weapon_tow_sword_1h_01_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	item_tow_cube_health_stamina_02_04			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_cube_constitution_02_05			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	item_tow_cube_health_const_stamina_02_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	item_tow_poison_res_abs_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	item_tow_decor_stuffed_dewback_02_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	weapon_tow_rifle_01_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	item_tow_cube_rng_ds_02_04			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	weapon_tow_rifle_01_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	item_tow_cube_melee_ds_02_05			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	item_tow_cube_health_const_willpower_02_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	item_tow_proc_a_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_cube_const_stamina_willpower_02_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	weapon_tow_polearm_01_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	item_tow_fire_res_02_05			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	item_tow_cube_const_stamina_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_cube_combo_ds_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	item_tow_fire_res_abs_02_04			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_bleed_res_abs_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	weapon_tow_cannon_01_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	weapon_tow_polearm_01_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_poison_res_02_05			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	weapon_tow_sword_2h_01_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	item_tow_cube_health_02_05			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	item_tow_cube_rng_def_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	item_tow_proc_b_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	item_tow_disease_abs_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_bleed_res_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	item_tow_cube_health_willpower_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	item_tow_cube_rng_ds_02_05			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	item_tow_poison_abs_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	weapon_tow_sword_2h_01_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	item_tow_cube_stamina_willpower_02_04			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	item_tow_cube_willpower_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	weapon_tow_carbine_01_01			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_cube_combo_ds_02_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	weapon_tow_sword_1h_01_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	item_tow_disease_res_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	item_tow_poison_res_abs_02_04			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	item_tow_cube_stamina_willpower_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	item_tow_cube_health_const_02_04			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	item_tow_proc_b_02_02			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	item_tow_cube_private_def_02_03			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_bleed_abs_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_2b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_cube_constitution_02_06			LEVEL 07 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_decor_stuffed_bantha_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_cube_melee_ds_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	item_tow_fire_res_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	item_tow_proc_a_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_cube_melee_ds_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_cube_willpower_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_disease_res_abs_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	item_tow_cube_const_willpower_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_cube_rng_ds_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	item_tow_disease_res_abs_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	item_tow_cube_const_willpower_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_cube_melee_acc_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_bleed_res_abs_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	item_tow_cube_rng_acc_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	item_tow_disease_abs_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	item_tow_cube_melee_acc_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_bleed_res_abs_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	item_tow_cube_rng_acc_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_disease_res_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	object/tangible/component/weapon/mustafar/rifle_coil_dp23.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_schematic_throwpillow_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/component/weapon/mustafar/2h_obsid_sword_core.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2o.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/component/weapon/mustafar/pistol_coil_ion.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_cube_rng_ds_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	item_tow_disease_abs_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	item_tow_cube_const_stamina_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	item_tow_cube_rng_def_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1n.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/component/weapon/mustafar/rifle_coil_dist.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/component/weapon/mustafar/1h_bandit_sword_core.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/component/weapon/mustafar/obsid_lance_core.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	item_tow_proc_b_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	item_tow_bleed_abs_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_disease_res_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2l.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	item_tow_cube_const_stamin1_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	object/tangible/component/weapon/mustafar/lava_cannon_coil.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1q.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	object/tangible/component/structure/mustafar/must_adhesive_friction_surface.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1o.iff	object/tangible/component/weapon/mustafar/1h_obsid_sword_core.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2k.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	object/tangible/component/weapon/mustafar/2h_tulrus_sword_core.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	item_tow_cube_stamina_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	item_tow_bleed_res_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_cube_melee_def_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	item_tow_poison_res_abs_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2j.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1l.iff	item_tow_cube_health_willpower_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1w.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	object/tangible/component/weapon/mustafar/tulrus_lance_core.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1t.iff	item_tow_schematic_throwpillow_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	object/tangible/component/structure/mustafar/must_micro_fiber_weave.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	object/tangible/component/weapon/mustafar/carbine_coil_sfor.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1k.iff	item_tow_cube_stamina_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_cube_health_willpower_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1m.iff	item_tow_bleed_abs_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	item_tow_cube_rng_def_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2h.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1b.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_poison_res_abs_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1x.iff	item_tow_cube_health_willpower_02_01			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1d.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1j.iff	item_tow_bleed_res_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1c.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	item_tow_cube_melee_def_02_03			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2g.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1a.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1y.iff	item_tow_poison_abs_02_04			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1s.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1v.iff	object/tangible/component/weapon/mustafar/flamer_coil.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1r.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_schematic_throwpillow_02_02			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1f.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1i.iff	object/tangible/component/weapon/mustafar/pistol_coil_dist.iff			LEVEL 05 ITEM
object/tangible/loot/mustafar/cube_loot/cube_loot_2e.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1p.iff	object/tangible/loot/mustafar/cube_loot/cube_loot_1u.iff	item_tow_poison_abs_02_03			LEVEL 05 ITEM
