Mass Distribution								
BASELINE	Armor	Weapons	Shields	Booster	Capacitor	Droid Interface	Engine	Reactor
10000	0.09	0.1	0.11	0.08	0.1	0.05	0.09	0.11

Reactor Drain Distribution								
BASELINE	Armor	Weapons	Shields	Booster	Capacitor	Droid Interface	Engine	Reactor
10000	0	0.2	0.25	0.05	0.1	0.05	0.15	0

Armor								
Name	Cert	Armor	ArmorMod	Mass	MassMod	MassCertBase		
ddi_sorosuub_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47
ddi_kse_elite_manager_2	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47									
ddi_freitek_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47									
ddi_hk_elite	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47									
ddi_kessel_rebel_incom_supreme_interface	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47									
ddi_kessel_imperial_sds_unknown_prototype	10	1	0.05	1	0.05	1	0.05	0.45	0.05	47									
																			
Engine																			
Name	Cert	Hitpoints	HitpointsMod	EnergyMaint	EnergyMaintMod	Mass	MassMod	MaxSpeed	MaxSpeedMod	Pitch	PitchMod	Roll	RollMod	Yaw	YawMod	MassCertBase			
engine_test	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1			
xwing_engine_s01_test	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1			
xwing_engine_s02_test	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1			
eng_tiefighter_basic	1	1	0.05	1	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1			
eng_z95_basic	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1			
eng_novaldex_light_eventhorizon	1	1	0.05	1	0.14	0.95	0.14	1.05	0.1	1	0.07	1	0.07	1	0.07	1			
eng_qualdex_small_kyromaster	1	0.95	0.05	0.95	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1			
eng_koensayr_small_ionjet	1	1	0.05	1	0.14	0.95	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1			
eng_kse_a2x	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1
eng_moncal_light	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1
eng_corellian_cruiser_grade_mk1	1	1.1	0.05	1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1
eng_subpro_light_engines	1	1	0.05	1	0.14	1	0.14	1	0.1	1.05	0.06	1.05	0.06	1.05	0.06	1
eng_sorosuub_l_337_ion_engine	1	0.95	0.05	0.95	0.14	0.95	0.14	0.95	0.1	0.95	0.07	0.95	0.07	1	0.07	1
eng_mandal_x37_vandal	1	1.05	0.05	1.05	0.14	1.05	0.14	1.05	0.1	1.05	0.07	1.05	0.07	1.05	0.07	1
eng_haor_chall_old_engine	1	0.8	0.05	0.8	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1
eng_sfs_imperial_1	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1
eng_sds_imperial_1	1	1	0.05	1	0.14	1.2	0.14	1.1	0.1	1	0.07	1	0.07	1	0.07	1
eng_cygnus_hd3	1	1	0.05	1	0.14	1	0.14	1.05	0.1	0.95	0.09	0.95	0.09	0.95	0.09	1
eng_incom_light_fusialthrust	1	1	0.05	1	0.14	0.85	0.14	0.85	0.1	1	0.07	1	0.07	1	0.07	1
eng_gallofree_jx2	1	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1
eng_koensayr_tuned_small_ionjet	2	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_kse_improved_a2x	2	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_moncal_enhanced_light	2	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_corellian_deluxe_cruiser_grade_mk1	2	1	0.05	1	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_sorosuub_tuned_l_337_ion_engine	2	1	0.05	1	0.14	1	0.14	1.05	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_sfs_performance_imperial_1	2	1	0.05	1	0.14	0.95	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_sds_limited_imperial_1	2	0.95	0.05	0.95	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_cygnus_hd_5	2	1	0.05	1	0.14	0.95	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_gallofree_jx3	2	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_novaldex_eventhorizon	2	1	0.05	1	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
engine_surronian_a2	2	1.1	0.05	1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	1.75
eng_qualdex_kyromaster	3	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1.05	0.06	1.05	0.06	1.05	0.06	2.5
engine_surronian_a25	3	0.95	0.05	1	0.14	1	0.14	0.95	0.1	0.95	0.07	0.95	0.07	1	0.07	2.5
engine_seinar_ps56	3	1.05	0.05	1.1	0.14	1.1	0.14	1.05	0.1	1.05	0.07	1.05	0.07	1.05	0.07	2.5
eng_koensayr_dual_small_ionjet	3	0.8	0.05	0.85	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	2.5
eng_kse_a5x	3	1	0.05	1.05	0.14	1.25	0.14	1.1	0.1	1	0.07	1	0.07	1	0.07	2.5
eng_moncal_standard	3	1	0.05	1.05	0.14	1.05	0.14	1.05	0.1	0.95	0.09	0.95	0.09	0.95	0.09	2.5
eng_corellian_cruiser_grade_mk2	3	1	0.05	1.05	0.14	0.9	0.14	0.85	0.1	1	0.07	1	0.07	1	0.07	2.5
eng_sorosuub_u83r_ion_drive	3	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	2.5
eng_sfs_imperial_2	3	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	2.5
eng_cygnus_hd7	3	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	2.5
eng_incom_fusialthrust	4	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
engine_damorian_rx7	4	1	0.05	1.05	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
engine_incom_e16	4	1	0.05	1.05	0.14	1	0.14	1.05	0.1	1	0.07	1	0.07	1	0.07	4.375
engine_kongar_defender	4	0.95	0.05	1	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
eng_koensayr_enhanced_dual_small_ionjet	4	1	0.05	1.05	0.14	1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
eng_moncal_charged_standard	4	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
eng_mandal_x57_vandal	4	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
eng_sfs_tuned_imperial_2	4	1.1	0.05	1.05	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
eng_rss_imperial_skyrunner	4	1	0.05	1.05	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	4.375
engine_novaldex_singularity	5	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1.05	0.06	1.05	0.06	1.05	0.06	6.25
engine_qualdex_a10	5	0.95	0.05	1.05	0.14	1.05	0.14	0.95	0.1	0.95	0.07	0.95	0.07	1	0.07	6.25
engine_nubian_221	5	1.05	0.05	1.15	0.14	1.15	0.14	1.05	0.1	1.05	0.07	1.05	0.07	1.05	0.07	6.25
eng_moncal_heavy	5	0.8	0.05	0.9	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	6.25
eng_incom_heavy_fusialthrust	5	1	0.05	1.1	0.14	1.3	0.14	1.1	0.1	1	0.07	1	0.07	1	0.07	6.25
eng_sfs_imperial_3	5	1	0.05	1.1	0.14	1.1	0.14	1.05	0.1	0.95	0.09	0.95	0.09	0.95	0.09	6.25
eng_sds_imperial_2	5	1	0.05	1.1	0.14	0.95	0.14	0.85	0.1	1	0.07	1	0.07	1	0.07	6.25
eng_rendili_demon_mk1	5	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	6.25
eng_kse_a7x	5	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	6.25
eng_mandal_heavy	5	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	6.25
engine_koensayr_ionjet	6	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_novaldex_x6	6	1	0.05	1.1	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_qualdex_a13	6	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_incom_advanced_fusialthrust	6	1	0.05	1.1	0.14	1.05	0.14	1.05	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_sfs_modified_imperial_3	6	0.95	0.05	1.05	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_rss_imperial_skyrunner_2	6	1	0.05	1.1	0.14	1.05	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_cygnus_hd8	6	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_moncal_improved_heavy	6	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_mandal_enhanced_heavy	6	1.1	0.05	1.1	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_kse_a8x	6	1	0.05	1.1	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	10.925
eng_mission_reward_imperial_cygnus_megadrive	6	1.4	0.0001	1.4	0.0001	1.4	0.0001	1.2	0.0001	1	0.0001	1	0.0001	1	0.0001	10.925
eng_mission_reward_rebel_incom_military	6	1.4	0.0001	1.4	0.0001	1.4	0.0001	1.2	0.0001	1	0.0001	1	0.0001	1	0.0001	10.925
eng_mission_reward_neutral_mandal_inferno	6	1.4	0.0001	1.4	0.0001	1.4	0.0001	1.2	0.0001	1	0.0001	1	0.0001	1	0.0001	10.925
engine_kuat_f31	7	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1.05	0.06	1.05	0.06	1.05	0.06	15.6
engine_kuat_a9x	7	0.95	0.05	1.1	0.14	1.1	0.14	0.95	0.1	0.95	0.07	0.95	0.07	1	0.07	15.6
eng_incom_fusialthrust_2	7	1.05	0.05	1.2	0.14	1.2	0.14	1.05	0.1	1.05	0.07	1.05	0.07	1.05	0.07	15.6
eng_novaldex_x7	7	0.8	0.05	0.95	0.14	1.25	0.14	1	0.1	1	0.07	1	0.07	1	0.07	15.6
eng_qualdex_b10	7	1	0.05	1.15	0.14	1.35	0.14	1.1	0.1	1	0.07	1	0.07	1	0.07	15.6
eng_sfs_imperial_4	7	1	0.05	1.15	0.14	1.15	0.14	1.05	0.1	0.95	0.09	0.95	0.09	0.95	0.09	15.6
eng_rss_imperial_skyrunner_3	7	1	0.05	1.15	0.14	1	0.14	0.85	0.1	1	0.07	1	0.07	1	0.07	15.6
eng_freitek_dual_jet	7	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	15.6
eng_moncal_ifs32	7	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	15.6
eng_mandal_firestorm	7	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	15.6
engine_qualdex_igt	8	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
engine_kuat_tc40	8	1	0.05	1.15	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_incom_improved_fusialthrust_2	8	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_novaldex_x9	8	1	0.05	1.15	0.14	1.1	0.14	1.05	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_sfs_imperial_5	8	0.95	0.05	1.1	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_rss_imperial_skyrunner_4	8	1	0.05	1.15	0.14	1.1	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_cygnus_hdx	8	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_moncal_ifs64	8	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_mandal_firestorm_2	8	1.1	0.05	1.15	0.14	1.25	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_koensayr_heavy_ionjet	8	1	0.05	1.15	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	27.3
eng_mission_reward_neutral_haor_chall_military	8	1.4	0.0001	1.4	0.0001	1.4	0.0001	1.2	0.0001	1	0.0001	1	0.0001	1	0.0001	27.3
engine_ubrikkian_n2	9	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1.05	0.06	1.05	0.06	1.05	0.06	39
eng_novaldex_advanced	9	0.95	0.05	1.15	0.14	1.15	0.14	0.95	0.1	0.95	0.07	0.95	0.07	1	0.07	39
eng_qualdex_advanced	9	1.05	0.05	1.25	0.14	1.25	0.14	1.05	0.1	1.05	0.07	1.05	0.07	1.05	0.07	39
eng_koensayr_advanced	9	0.8	0.05	1	0.14	1.3	0.14	1	0.1	1	0.07	1	0.07	1	0.07	39
eng_incom_advanced	9	1	0.05	1.2	0.14	1.4	0.14	1.1	0.1	1	0.07	1	0.07	1	0.07	39
eng_sfs_advanced	9	1	0.05	1.2	0.14	1.2	0.14	1.05	0.1	0.95	0.09	0.95	0.09	0.95	0.09	39
eng_rss_advanced	9	1	0.05	1.2	0.14	1.05	0.14	0.85	0.1	1	0.07	1	0.07	1	0.07	39
eng_gallofree_advanced	9	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	39
eng_kse_advanced	9	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	39
eng_mandal_advanced	9	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	39
eng_kessel_rebel_incom_t11_elite	9	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	39
eng_kessel_rebel_novaldex_grb1138	9	1	0.05	1.2	0.14	1.25	0.14	1	0.1	1	0.07	1	0.07	1	0.07	39
eng_kessel_imperial_sfs_special_forces	9	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	39
eng_kessel_imperial_rendili_hyperion_drive	9	1	0.05	1.2	0.14	1.15	0.14	1.05	0.1	1	0.07	1	0.07	1	0.07	39
engine_novaldex_x12	10	0.95	0.05	1.15	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
engine_nubian_221_racing_mod	10	1	0.05	1.2	0.14	1.15	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
eng_qualdex_elite	10	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
eng_koensayr_elite	10	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
eng_incom_elite	10	1.1	0.05	1.2	0.14	1.3	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
eng_sfs_elite	10	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
eng_rss_elite	10	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1.05	0.06	1.05	0.06	1.05	0.06	47
eng_rendili_elite	10	0.95	0.05	1.15	0.14	1.15	0.14	0.95	0.1	0.95	0.07	0.95	0.07	1	0.07	47
eng_kse_elite	10	1.05	0.05	1.25	0.14	1.25	0.14	1.05	0.1	1.05	0.07	1.05	0.07	1.05	0.07	47
eng_mandal_elite	10	0.8	0.05	1	0.14	1.3	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
eng_kessel_rebel_novaldex_blackhole_elite	10	1	0.05	1.2	0.14	1.25	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47
eng_kessel_imperial_sds_special_forces	10	1	0.05	1.2	0.14	1.2	0.14	1	0.1	1	0.07	1	0.07	1	0.07	47

Reactor								
Name	Cert	Hitpoints	HitpointsMod	Mass	MassMod	EnergyGen	EnergyGenMod	MassCertBase
rct_tiefighter_basic	1	1.1	0.05	1.2	0.3	1	0.2	1
rct_z95_basic	1	0.9	0.07	1.2	0.3	1	0.2	1
rct_incom_mark1	1	1	0.05	1.2	0.3	1	0.2	1
rct_seinar_level1	1	1	0.05	1.2	0.32	1	0.2	1
rct_cygnus_mk1	1	1	0.05	1.2	0.3	1	0.22	1
rct_freitek_level1	1	1	0.05	1.2	0.3	1.05	0.2	1
rct_koensayr_supernova	1	1	0.05	1.2	0.3	0.95	0.2	1
rct_kse_lx11	1	1	0.05	1.2	0.3	1	0.2	1
rct_mandal_dxr	1	1.1	0.05	1.2	0.3	1	0.22	1
rct_subpro_dyna1	1	1	0.06	1.2	0.31	1	0.21	1
rct_incom_improved_mark1	2	1.1	0.05	1.2	0.3	1	0.2	1.75
rct_seinar_enhanced_level1	2	0.9	0.07	1.2	0.3	1	0.2	1.75
rct_cygnus_tuned_mk1	2	1	0.05	1.2	0.3	1	0.2	1.75
rct_freitek_performance_level1	2	1	0.05	1.2	0.32	1	0.2	1.75
rct_koensayr_charged_supernova	2	1	0.05	1.2	0.3	1	0.22	1.75
rct_kse_custom_lx11	2	1	0.05	1.2	0.3	1.05	0.2	1.75
rct_mandal_dxr2	2	1	0.05	1.2	0.3	0.95	0.2	1.75
rct_subpro_special_dyna2	2	1	0.05	1.2	0.3	1	0.2	1.75
rct_watto_sunray_2	2	1.1	0.05	1.2	0.3	1.05	0.22	1.75
rct_incom_mark2	3	1.1	0.05	1.2	0.3	1.1	0.2	2.5
rct_seinar_level2	3	0.9	0.07	1.2	0.3	1.1	0.2	2.5
rct_slayn_vortex_mk1	3	1	0.05	1.2	0.3	1.1	0.2	2.5
rct_koensayr_supernova_mk2	3	1	0.05	1.2	0.32	1.1	0.2	2.5
rct_mandal_dxr3	3	1	0.05	1.2	0.3	1.1	0.22	2.5
rct_kse_lx21	3	1	0.05	1.2	0.3	1.15	0.2	2.5
rct_sfs_imperial_1	3	1	0.06	1.2	0.3	1.05	0.2	2.5
rct_freitek_powerhouse_mk1	3	1.1	0.05	1.2	0.3	1.1	0.22	2.5
rct_cygnus_mk2	3	0.9	0.07	1.2	0.31	1.1	0.2	2.5
rct_sorosuub_fusion_reactor_1	3	1.1	0.06	1.2	0.29	1.1	0.2	2.5
rct_watto_sunray_3	4	1.1	0.05	1.2	0.3	1.1	0.2	4.375
rct_koensayr_enhanced_supernova_mk2	4	0.9	0.07	1.2	0.3	1.1	0.2	4.375
rct_mandal_dxr4	4	1	0.05	1.2	0.3	1.1	0.2	4.375
rct_kse_rct_x	4	1	0.05	1.2	0.32	1.1	0.2	4.375
rct_sfs_imperial_2	4	1	0.05	1.2	0.3	1.1	0.22	4.375
rct_freitek_improved_powerhouse_mk1	4	1	0.05	1.2	0.3	1.05	0.2	4.375
rct_cygnus_supercharged_mk2	4	1	0.06	1.2	0.3	1.05	0.2	4.375
rct_sorosuub_fusion_reactor_2	4	1.1	0.05	1.2	0.3	1.1	0.22	4.375
rct_incom_custom_mark2	4	0.9	0.07	1.2	0.31	1.1	0.2	4.375
rct_incom_mark3	5	1.1	0.05	1.2	0.3	1.17	0.175	6.25
rct_seinar_level3	5	0.9	0.07	1.2	0.3	1.17	0.175	6.25
rct_slayn_hypertron_2k	5	1	0.05	1.2	0.3	1.17	0.175	6.25
rct_koensayr_supernova_mk3	5	1	0.05	1.2	0.32	1.17	0.175	6.25
rct_sorosuub_fusion_reactor_3	5	1	0.05	1.2	0.3	1.17	0.195	6.25
rct_freitek_powerhouse_mk2	5	1	0.05	1.2	0.3	1.17	0.175	6.25
rct_sds_imperial_1	5	1	0.05	1.2	0.3	1.07	0.175	6.25
rct_sfs_imperial_3	5	1	0.05	1.2	0.3	1.12	0.175	6.25
rct_rendili_type5	5	1.1	0.05	1.2	0.3	1.12	0.195	6.25
rct_mandal_dxr4	5	1	0.06	1.2	0.31	1.12	0.185	6.25
rct_subpro_aurora	6	1.1	0.05	1.2	0.3	1.12	0.175	10.925
rct_slayn_vortex_mk2	6	0.9	0.07	1.2	0.3	1.12	0.175	10.925
rct_unknown_multicore	6	1	0.05	1.2	0.3	1.12	0.175	10.925
rct_unknown_distressed_aluminum	6	1	0.05	1.2	0.32	1.12	0.175	10.925
rct_unknown_proton_chamber	6	1	0.05	1.2	0.3	1.12	0.195	10.925
rct_taim_experimental_s1	6	1	0.05	1.2	0.3	1.17	0.175	10.925
rct_sfs_imperial_4	6	1	0.05	1.2	0.3	1.07	0.175	10.925
rct_rss_x8	6	1	0.05	1.2	0.3	1.12	0.175	10.925
rct_moncal_overdriver_s2	6	1.1	0.05	1.2	0.3	1.12	0.195	10.925
rct_mandal_dxr6	6	1	0.06	1.2	0.31	1.12	0.185	10.925
rct_mission_reward_imperial_sds_high_output	6	1.3	0.0001	1.2	0.0001	1.23	0.0001	10.925
rct_mission_reward_rebel_slayn_hypervortex	6	1.3	0.0001	1.2	0.0001	1.23	0.0001	10.925
rct_mission_reward_neutral_subpro_military	6	1.3	0.0001	1.2	0.0001	1.23	0.0001	10.925
rct_incom_mark4	7	0.9	0.07	1.2	0.3	1.3	0.176	15.6
rct_seinar_level4	7	1	0.05	1.2	0.3	1.3	0.176	15.6
rct_subpro_aurora_max	7	1	0.05	1.2	0.32	1.25	0.176	15.6
rct_slayn_vortex_mk3	7	1	0.05	1.2	0.3	1.3	1.86	15.6
rct_taim_experimental_s3	7	1	0.05	1.2	0.3	1.25	0.176	15.6
rct_mandal_dxr5	7	1	0.05	1.2	0.3	1.2	0.176	15.6
rct_rss_x12	7	1	0.05	1.2	0.3	1.25	0.176	15.6
rct_rendili_type7	7	1.1	0.06	1.2	0.31	1.25	0.176	15.6
rct_koensayr_supernova_advanced	7	1.05	0.05	1.2	0.29	1.3	0.176	15.6
rct_sorosuub_turbine_3	7	1.05	0.05	1.2	0.3	1.25	0.176	15.6
rct_subpro_dyna2	8	0.9	0.07	1.2	0.3	1.3	0.176	27.3
rct_armek_super_collider	8	1	0.05	1.2	0.3	1.25	0.176	27.3
rct_taim_experimental_s2	8	1	0.05	1.2	0.32	1.3	0.176	27.3
rct_kse_rct_z	8	1	0.05	1.2	0.3	1.31	1.86	27.3
rct_incom_mark5	8	1	0.05	1.2	0.3	1.32	0.176	27.3
rct_sfs_imperial_5	8	1	0.05	1.2	0.3	1.29	0.176	27.3
rct_sds_special_forces_1	8	1	0.05	1.2	0.3	1.2	0.176	27.3
rct_freitek_powerhouse_mk3	8	1.1	0.06	1.2	0.31	1.23	0.176	27.3
rct_slayn_vortex_mk4	8	1.05	0.05	1.2	0.29	1.31	0.176	27.3
rct_mandal_dxr6	8	1.05	0.05	1.2	0.3	1.34	0.176	27.3
rct_mission_reward_imperial_rss_advanced_military	8	1.3	0.0001	1.2	0.0001	1.29	0.0001	27.3
rct_mandalor_gorax	9	1.4	0.05	1.2	0.3	1.45	0.177	39
rct_incom_advanced	9	0.9	0.05	1.2	0.3	1.5	0.182	39
rct_sfs_advanced	9	1	0.05	1.2	0.32	1.45	0.177	39
rct_rss_advanced	9	1.05	0.06	1.2	0.28	1.45	0.177	39
rct_cygnus_advanced	9	0.9	0.05	1.2	0.2	1.46	0.177	39
rct_kse_supreme	9	1	0.05	1.2	0.3	1.47	0.17	39
rct_sorosuub_turbine_advanced	9	1	0.05	1.2	0.3	1.48	0.177	39
rct_mandal_dx_advanced	9	1	0.05	1.2	0.3	1.35	0.177	39
rct_armek_ultra_collider	9	1	0.05	1.2	0.28	1.5	0.177	39
rct_kessel_rebel_incom_overdriven_elite	9	0.85	0.05	1.2	0.3	1.57	0.182	39
rct_kessel_rebel_mandal_modified_gorax	9	1.4	0.05	1.2	0.3	1.47	0.179	39
rct_kessel_imperial_sfs_special_forces	9	1	0.05	1.2	0.3	1.4	0.16	39
rct_kessel_imperial_kdy_powermaster	9	1.2	0.15	1.2	0.3	1.45	0.177	39
rct_slayn_hypertron_4k	10	1	0.07	1.2	0.3	1.5	0.177	47
rct_mandalor_gorax_elite	10	1.4	0.05	1.2	0.3	1.45	0.177	47
rct_armek_phase_grinder	10	0.9	0.05	1.2	0.3	1.45	0.182	47
rct_corellian_modified_bt3	10	1	0.05	1.2	0.32	1.46	0.177	47
rct_corellian_modified_bt5	10	1.05	0.06	1.2	0.28	1.47	0.177	47
rct_moncal_overdriver_s1	10	0.9	0.05	1.2	0.2	1.48	0.177	47
rct_incom_elite	10	1	0.05	1.2	0.3	1.35	0.17	47
rct_sfs_elite	10	1	0.05	1.2	0.3	1.5	0.177	47
rct_sds_elite	10	1	0.05	1.2	0.3	1.45	0.177	47
rct_rendili_type_x_elite	10	1	0.05	1.2	0.28	1.5	0.177	47
rct_kessel_rebel_slayn_high_output_experimental	10	0.85	0.05	1.2	0.3	1.45	0.182	47
rct_kessel_imperial_sds_secret_ops	10	1.4	0.05	1.2	0.3	1.45	0.179	47
								
Shield								
Name	Cert	Hitpoints	HitpointsMod	EnergyMaint	EnergyMaintMod	Mass	MassMod	Recharge	RechargeMod	Front	FrontMod	Back	BackMod	MassCertBase
shd_tiefighter_basic	1	1	0.05	1.0224	0.3	1	0.1	0.76	0.26	0.8	0.341	0.8	0.341	1
shd_z95_basic	1	1	0.05	1.0224	0.2	1	0.2	0.76	0.26	0.8	0.341	0.8	0.341	1
shd_incom_mark2	1	1	0.03	1.0224	0.3	1.1	0.2	0.76	0.24	0.8	0.341	0.8	0.341	1
shd_incom_mark5	1	1	0.03	1.0224	0.3	1.2	0.2	0.76	0.26	0.8	0.341	0.8	0.341	1
shd_incom_mark9	1	1	0.03	1.0224	0.3	1.3	0.2	0.76	0.28	0.8	0.341	0.8	0.341	1
shd_seinar_gx3	1	1	0.05	1.0224	0.3	1.1	0.2	0.76	0.26	0.8	0.35	0.8	0.35	1
shd_seinar_gx7	1	0.95	0.05	1.0224	0.3	1.05	0.2	0.76	0.26	0.8	0.35	0.8	0.35	1
shd_seinar_gx_elite	1	0.9	0.05	1.05	0.3	1.1	0.2	0.76	0.27	0.8	0.35	0.8	0.35	1
shd_dual_deflector_s1	1	1	0.05	1.0224	0.3	1	0.2	0.82	0.15	0.8	0.341	0.8	0.341	1
shd_dual_deflector_s2	1	1	0.05	1.0224	0.3	1	0.2	0.82	0.15	0.8	0.345	0.8	0.345	1
shd_koensayr_deflector_m1	1	1	0.04	1.0224	0.2	1	0.1	0.76	0.22	0.8	0.32	0.8	0.32	1
shd_kse_military_mk1	1	1	0.05	1.0224	0.3	1	0.2	0.76	0.26	0.9	0.2	0.9	0.2	1
