fileName	sceneId	fileSize
object/draft_schematic/food/shared_dish_cho_nor_hoola.iff	tutorial	2648
object/draft_schematic/food/shared_dish_crispic.iff	dungeon1:npe_shared_station	2535
object/draft_schematic/food/shared_dish_dustcrepe.iff	tutorial	2263
object/draft_schematic/food/shared_dish_exo_protein_wafers.iff	dungeon1:npe_shared_station	2556
object/draft_schematic/food/shared_dish_gruuvan_shaal.iff	tutorial	2656
object/draft_schematic/food/shared_dish_havla.iff	tutorial	2642
object/draft_schematic/food/shared_dish_kanali_wafers.iff	tutorial	2656
object/draft_schematic/food/shared_dish_karkan_ribenes.iff	tutorial	2648
object/draft_schematic/food/shared_dish_meat_jerky.iff	space_ord_mantell	2242
object/draft_schematic/food/shared_dish_ormachek.iff	tutorial	2611
object/draft_schematic/food/shared_dish_protato.iff	tutorial	1886
object/draft_schematic/food/shared_dish_rakririan_burnout_sauce.iff	tutorial	2765
object/draft_schematic/food/shared_dish_rations.iff	dungeon1:npe_shared_station	2658
object/draft_schematic/food/shared_dish_scrimpi.iff	tutorial	2740
object/draft_schematic/food/shared_dish_soypro.iff	tutorial	1886
object/draft_schematic/food/shared_dish_synthsteak.iff	tutorial	2658
object/draft_schematic/food/shared_dish_teltier_noodles.iff	tutorial	2662
object/draft_schematic/food/shared_dish_terratta.iff	tutorial	2753
object/draft_schematic/food/shared_dish_thakitillo.iff	dungeon1:npe_shared_station	2758
object/draft_schematic/food/shared_dish_travel_biscuits.iff	tutorial	2550
object/draft_schematic/food/shared_dish_trimpian.iff	tutorial	2666
object/draft_schematic/food/shared_dish_vegeparsine.iff	tutorial	2648
object/draft_schematic/food/shared_dish_veghash.iff	tutorial	2755
object/draft_schematic/food/shared_dish_vercupti_of_agazza_boleruuee.iff	dungeon1:npe_shared_station	2780
object/draft_schematic/food/shared_drink_accarragm.iff	tutorial	2885
object/draft_schematic/food/shared_drink_aitha.iff	dungeon1:npe_shared_station	2747
object/draft_schematic/food/shared_drink_alcohol.iff	tutorial	2004
object/draft_schematic/food/shared_drink_bespin_port.iff	tutorial	2982
object/draft_schematic/food/shared_drink_blue_milk.iff	tutorial	2750
object/draft_schematic/food/shared_drink_breath_of_heaven.iff	dungeon1:npe_shared_station	3117
object/draft_schematic/food/shared_drink_caf.iff	dungeon1:npe_shared_station	2883
object/draft_schematic/food/shared_drink_corellian_ale.iff	tutorial	2892
object/draft_schematic/food/shared_drink_corellian_brandy.iff	tutorial	3011
object/draft_schematic/food/shared_drink_deuterium_pyro.iff	tutorial	2892
object/draft_schematic/food/shared_drink_durindfire.iff	tutorial	3013
object/draft_schematic/food/shared_drink_elshandruu_pica_thundercloud.iff	tutorial	3133
object/draft_schematic/food/shared_drink_flameout.iff	dungeon1:npe_shared_station	3001
object/draft_schematic/food/shared_drink_garrmorl.iff	tutorial	2993
object/draft_schematic/food/shared_drink_gralinyn_juice.iff	tutorial	3010
object/draft_schematic/food/shared_drink_ithorian_mist.iff	tutorial	2992
object/draft_schematic/food/shared_drink_jaar.iff	tutorial	2729
object/draft_schematic/food/shared_drink_jawa_beer.iff	tutorial	2887
object/draft_schematic/food/shared_drink_rancoraid.iff	tutorial	2792
object/draft_schematic/food/shared_drink_ruby_bliel.iff	tutorial	2744
object/draft_schematic/food/shared_drink_spiced_tea.iff	space_ord_mantell	2596
object/draft_schematic/food/shared_drink_starshine_surprise.iff	tutorial	2761
object/draft_schematic/food/shared_drink_tilla_tiil.iff	tutorial	2967
object/draft_schematic/food/shared_drink_tssolok.iff	tutorial	2886
object/draft_schematic/food/shared_drink_vasarian_brandy.iff	tutorial	3006
object/draft_schematic/food/shared_drink_vayerbok.iff	tutorial	3220
object/draft_schematic/food/shared_drink_veronian_berry_wine.iff	tutorial	2990
object/draft_schematic/furniture/city/shared_furniture_fountain.iff	tutorial	1965
object/draft_schematic/furniture/city/shared_furniture_statue.iff	tutorial	1870
object/draft_schematic/furniture/city/shared_furniture_streetlamp.iff	tutorial	1978
object/draft_schematic/furniture/shared_furniture_armoire_cheap.iff	tutorial	1872
object/draft_schematic/furniture/shared_furniture_armoire_modern.iff	tutorial	1921
object/draft_schematic/furniture/shared_furniture_bed_large.iff	tutorial	1988
object/draft_schematic/furniture/shared_furniture_bed_small.iff	tutorial	1988
object/draft_schematic/furniture/shared_furniture_bookcase_cheap.iff	tutorial	1984
object/draft_schematic/furniture/shared_furniture_bookcase_modern.iff	tutorial	1997
object/draft_schematic/furniture/shared_furniture_cabinet_modern.iff	tutorial	2105
object/draft_schematic/furniture/shared_furniture_candle_free_s01_on.iff	tutorial	2161
object/draft_schematic/furniture/shared_furniture_candle_free_s02_on.iff	tutorial	2161
object/draft_schematic/furniture/shared_furniture_candle_table_s01_on.iff	tutorial	2160
object/draft_schematic/furniture/shared_furniture_candle_table_s02_on.iff	tutorial	2160
object/draft_schematic/furniture/shared_furniture_candle_table_s03_on.iff	tutorial	2160
object/draft_schematic/furniture/shared_furniture_chair_cheap.iff	tutorial	1978
object/draft_schematic/furniture/shared_furniture_chair_divan.iff	tutorial	1995
object/draft_schematic/furniture/shared_furniture_chair_futon.iff	tutorial	1881
object/draft_schematic/furniture/shared_furniture_chair_kitchen.iff	tutorial	1991
object/draft_schematic/furniture/shared_furniture_chair_love_seat.iff	tutorial	1999
object/draft_schematic/furniture/shared_furniture_chair_loveseat_cheap.iff	tutorial	1988
object/draft_schematic/furniture/shared_furniture_chair_loveseat_modern.iff	tutorial	2001
object/draft_schematic/furniture/shared_furniture_chair_metal.iff	tutorial	1989
object/draft_schematic/furniture/shared_furniture_chair_metal_wheeled.iff	tutorial	2118
object/draft_schematic/furniture/shared_furniture_chair_modern.iff	tutorial	1991
object/draft_schematic/furniture/shared_furniture_chair_ottoman.iff	tutorial	1997
object/draft_schematic/furniture/shared_furniture_chair_recliner.iff	tutorial	2120
object/draft_schematic/furniture/shared_furniture_chair_tatooine_cafe.iff	tutorial	2000
object/draft_schematic/furniture/shared_furniture_chair_upholstered.iff	tutorial	2001
object/draft_schematic/furniture/shared_furniture_chair_wooden.iff	tutorial	1990
object/draft_schematic/furniture/shared_furniture_chest_cheap.iff	tutorial	1983
object/draft_schematic/furniture/shared_furniture_chest_modern.iff	tutorial	1996
object/draft_schematic/furniture/shared_furniture_couch_cheap.iff	tutorial	1982
object/draft_schematic/furniture/shared_furniture_couch_large.iff	tutorial	1990
object/draft_schematic/furniture/shared_furniture_couch_modern.iff	tutorial	1995
object/draft_schematic/furniture/shared_furniture_couch_small.iff	tutorial	1990
object/draft_schematic/furniture/shared_furniture_droid_detector.iff	tutorial	2006
object/draft_schematic/furniture/shared_furniture_lamp_desk.iff	tutorial	2110
object/draft_schematic/furniture/shared_furniture_lamp_desk_s01_on.iff	tutorial	2153
object/draft_schematic/furniture/shared_furniture_lamp_desk_s02_on.iff	tutorial	2153
object/draft_schematic/furniture/shared_furniture_lamp_free_s01_on.iff	tutorial	2261
object/draft_schematic/furniture/shared_furniture_lamp_free_s02_on.iff	tutorial	2261
object/draft_schematic/furniture/shared_furniture_lamp_free_s03_on.iff	tutorial	2261
object/draft_schematic/furniture/shared_furniture_lamp_free_s04_on.iff	tutorial	2261
object/draft_schematic/furniture/shared_furniture_lamp_freestanding.iff	tutorial	2218
object/draft_schematic/furniture/shared_furniture_lamp_table.iff	tutorial	2109
object/draft_schematic/furniture/shared_furniture_lamp_table_cantina.iff	tutorial	2110
object/draft_schematic/furniture/shared_furniture_lamp_table_s01_on.iff	tutorial	2154
object/draft_schematic/furniture/shared_furniture_lamp_table_s02_on.iff	tutorial	2154
object/draft_schematic/furniture/shared_furniture_lamp_table_s03_on.iff	tutorial	2154
object/draft_schematic/furniture/shared_furniture_lamp_tatt_s01_on.iff	tutorial	2261
object/draft_schematic/furniture/shared_furniture_plants_potted_large.iff	tutorial	2044
object/draft_schematic/furniture/shared_furniture_plants_potted_small.iff	tutorial	2047
object/draft_schematic/furniture/shared_furniture_sofachair_modern.iff	tutorial	2000
object/draft_schematic/furniture/shared_furniture_table_coffee_cheap.iff	tutorial	1990
object/draft_schematic/furniture/shared_furniture_table_coffee_modern.iff	tutorial	2003
object/draft_schematic/furniture/shared_furniture_table_dining_modern.iff	tutorial	2003
object/draft_schematic/furniture/shared_furniture_table_endtable_cheap.iff	tutorial	1987
object/draft_schematic/furniture/shared_furniture_table_endtable_modern.iff	tutorial	2006
object/draft_schematic/furniture/shared_furniture_table_endtable_small_modern.iff	tutorial	2006
object/draft_schematic/furniture/shared_furniture_table_modern.iff	tutorial	1996
object/draft_schematic/furniture/shared_furniture_table_small_tatooine.iff	tutorial	2006
object/draft_schematic/furniture/shared_furniture_table_tatooine_cafe.iff	tutorial	2007
object/draft_schematic/furniture/shared_furniture_terminal_freestanding.iff	tutorial	2126
object/draft_schematic/furniture/shared_furniture_terminal_wall.iff	tutorial	2139
object/draft_schematic/furniture/shared_furniture_tiki_torch.iff	tutorial	2115
object/draft_schematic/furniture/shared_furniture_toolchest_large.iff	tutorial	1934
object/draft_schematic/furniture/shared_furniture_toolchest_medium.iff	tutorial	1935
object/draft_schematic/furniture/shared_furniture_tree_potted.iff	tutorial	2040
object/draft_schematic/instrument/component/shared_dual_wave_synthesizer.iff	tutorial	2047
object/draft_schematic/instrument/shared_instrument_bandfill.iff	tutorial	1811
object/draft_schematic/instrument/shared_instrument_base.iff	tutorial	1217
object/draft_schematic/instrument/shared_instrument_fanfar.iff	tutorial	1809
object/draft_schematic/instrument/shared_instrument_fizz.iff	dungeon1:npe_shared_station	1807
object/draft_schematic/instrument/shared_instrument_flute_droopy.iff	tutorial	1815
object/draft_schematic/instrument/shared_instrument_kloo_horn.iff	tutorial	1812
object/draft_schematic/instrument/shared_instrument_mandoviol.iff	tutorial	1812
object/draft_schematic/instrument/shared_instrument_nalargon.iff	tutorial	1811
object/draft_schematic/instrument/shared_instrument_omni_box.iff	tutorial	1812
object/draft_schematic/instrument/shared_instrument_slitherhorn.iff	tutorial	1814
object/draft_schematic/instrument/shared_instrument_traz.iff	tutorial	1807
object/draft_schematic/item/component/shared_item_electronic_control_unit.iff	tutorial	2560
object/draft_schematic/item/component/shared_item_electronic_energy_distributor.iff	tutorial	2542
object/draft_schematic/item/component/shared_item_electronic_power_conditioner.iff	tutorial	2724
object/draft_schematic/item/component/shared_item_electronics_gp_module.iff	tutorial	2431
object/draft_schematic/item/component/shared_item_electronics_memory_module.iff	tutorial	2432
object/draft_schematic/item/component/shared_item_micro_sensor_suite.iff	tutorial	2783
object/draft_schematic/item/doctor_bag/shared_doc_bag.iff	tutorial	1988
object/draft_schematic/item/shared_craftable_bug_habitat.iff	tutorial	1813
object/draft_schematic/item/shared_craftable_bug_habitat.iff	tutorial	1961
object/draft_schematic/item/shared_item_ballot_box_terminal.iff	tutorial	2612
object/draft_schematic/item/shared_item_barc_repair_tool.iff	tutorial	1773
object/draft_schematic/item/shared_item_base_tool.iff	dungeon1:npe_shared_station	1217
object/draft_schematic/item/shared_item_battery_droid.iff	tutorial	2026
object/draft_schematic/item/shared_item_chance_cube.iff	tutorial	2208
object/draft_schematic/item/shared_item_clothing_station.iff	tutorial	2368
object/draft_schematic/item/shared_item_clothing_tool.iff	tutorial	2130
object/draft_schematic/item/shared_item_configurable_sided_dice.iff	tutorial	2559
object/draft_schematic/item/shared_item_firework_eighteen.iff	tutorial	2210
object/draft_schematic/item/shared_item_firework_eleven.iff	tutorial	2210
object/draft_schematic/item/shared_item_firework_five.iff	tutorial	2211
object/draft_schematic/item/shared_item_firework_four.iff	tutorial	2211
object/draft_schematic/item/shared_item_firework_one.iff	tutorial	2210
object/draft_schematic/item/shared_item_firework_show.iff	tutorial	2417
object/draft_schematic/item/shared_item_firework_ten.iff	tutorial	2210
object/draft_schematic/item/shared_item_firework_three.iff	tutorial	2212
object/draft_schematic/item/shared_item_firework_two.iff	tutorial	2210
object/draft_schematic/item/shared_item_fishing_pole.iff	tutorial	2185
object/draft_schematic/item/shared_item_food_station.iff	tutorial	2364
object/draft_schematic/item/shared_item_food_tool.iff	dungeon1:npe_shared_station	2126
object/draft_schematic/item/shared_item_generic_tool.iff	tutorial	2129
object/draft_schematic/item/shared_item_hundred_sided_dice.iff	tutorial	2001
object/draft_schematic/item/shared_item_jedi_tool.iff	tutorial	2162
object/draft_schematic/item/shared_item_parrot_cage.iff	tutorial	2238
object/draft_schematic/item/shared_item_powerup_weapon_melee_balancing_weights.iff	tutorial	2178
object/draft_schematic/item/shared_item_powerup_weapon_melee_element_dispursal_tuner.iff	tutorial	2184
object/draft_schematic/item/shared_item_powerup_weapon_ranged_one.iff	tutorial	2168
object/draft_schematic/item/shared_item_powerup_weapon_ranged_two.iff	tutorial	2166
object/draft_schematic/item/shared_item_repairkit_clothing.iff	dungeon1:npe_shared_station	1946
object/draft_schematic/item/shared_item_reverse_engineering_tool.iff	dungeon1:npe_shared_station	1988
object/draft_schematic/item/shared_item_six_sided_dice.iff	tutorial	1993
object/draft_schematic/item/shared_item_space_station.iff	tutorial	2401
object/draft_schematic/item/shared_item_space_tool.iff	tutorial	2163
object/draft_schematic/item/shared_item_structure_station.iff	tutorial	2369
object/draft_schematic/item/shared_item_structure_tool.iff	tutorial	2131
object/draft_schematic/item/shared_item_survey_tool_flora.iff	tutorial	2227
object/draft_schematic/item/shared_item_survey_tool_gas.iff	tutorial	2224
object/draft_schematic/item/shared_item_survey_tool_liquid.iff	tutorial	2227
object/draft_schematic/item/shared_item_survey_tool_mineral.iff	tutorial	2228
object/draft_schematic/item/shared_item_survey_tool_moisture.iff	tutorial	2229
object/draft_schematic/item/shared_item_survey_tool_solar.iff	tutorial	2115
object/draft_schematic/item/shared_item_survey_tool_wind.iff	tutorial	2114
object/draft_schematic/item/shared_item_ten_sided_dice.iff	tutorial	1993
object/draft_schematic/item/shared_item_twelve_sided_dice.iff	tutorial	1996
object/draft_schematic/item/shared_item_twenty_sided_dice.iff	tutorial	1996
object/draft_schematic/item/shared_item_weapon_station.iff	tutorial	2366
object/draft_schematic/item/shared_item_weapon_tool.iff	tutorial	2164
object/draft_schematic/munition/component/shared_warhead_chemical.iff	tutorial	3588
object/draft_schematic/munition/component/shared_warhead_fusing_mechanism.iff	tutorial	2341
object/draft_schematic/munition/component/shared_warhead_heavy.iff	tutorial	2818
object/draft_schematic/munition/component/shared_warhead_light.iff	tutorial	2524
object/draft_schematic/munition/component/shared_warhead_medium.iff	tutorial	2761
object/draft_schematic/munition/component/shared_warhead_stabilizer.iff	tutorial	2758
object/draft_schematic/munition/shared_base_munition.iff	tutorial	1253
object/draft_schematic/munition/shared_detonator_thermal_class_a.iff	tutorial	3760
object/draft_schematic/munition/shared_grenade_cryoban_ww_41.iff	tutorial	3555
object/draft_schematic/munition/shared_grenade_fragmentation_c_12.iff	tutorial	3921
object/draft_schematic/munition/shared_grenade_fragmentation_c_22.iff	tutorial	3790
object/draft_schematic/munition/shared_grenade_glop.iff	tutorial	3895
object/draft_schematic/munition/shared_grenade_proton.iff	tutorial	4002
object/draft_schematic/munition/shared_mine_anti_vehicle.iff	tutorial	3178
object/draft_schematic/munition/shared_mine_dxr55.iff	tutorial	3171
object/draft_schematic/munition/shared_mine_xg.iff	tutorial	2688
object/draft_schematic/scout/shared_item_camp_basic.iff	tutorial	1908
object/draft_schematic/scout/shared_item_camp_elite.iff	dungeon1:npe_dungeon	2028
object/draft_schematic/scout/shared_item_camp_improved.iff	dungeon1:npe_shared_station	1911
object/draft_schematic/scout/shared_item_camp_multi.iff	space_npe_falcon	1908
object/draft_schematic/scout/shared_item_camp_quality.iff	dungeon1:npe_dungeon	2030
object/draft_schematic/space/armor/shared_adv_durasteel_plating.iff	tutorial	2903
object/draft_schematic/space/armor/shared_armor_reinforcement_panel_mk1.iff	tutorial	2220
object/draft_schematic/space/armor/shared_armor_reinforcement_panel_mk2.iff	tutorial	2220
object/draft_schematic/space/armor/shared_armor_reinforcement_panel_mk3.iff	tutorial	2220
object/draft_schematic/space/armor/shared_armor_reinforcement_panel_mk4.iff	tutorial	2220
object/draft_schematic/space/armor/shared_durasteel_plating.iff	tutorial	2899
object/draft_schematic/space/armor/shared_exp_durasteel_plating.iff	tutorial	2900
object/draft_schematic/space/armor/shared_heavy_durasteel_plating.iff	tutorial	2905
object/draft_schematic/space/armor/shared_light_durasteel_plating.iff	tutorial	2905
object/draft_schematic/space/armor/shared_mass_reduction_kit_mk1.iff	tutorial	2213
object/draft_schematic/space/armor/shared_mass_reduction_kit_mk2.iff	tutorial	2213
object/draft_schematic/space/armor/shared_mass_reduction_kit_mk3.iff	tutorial	2213
object/draft_schematic/space/armor/shared_mass_reduction_kit_mk4.iff	tutorial	2213
object/draft_schematic/space/booster/shared_booster_mk1.iff	tutorial	3687
object/draft_schematic/space/booster/shared_booster_mk2.iff	tutorial	3687
object/draft_schematic/space/booster/shared_booster_mk3.iff	tutorial	3687
object/draft_schematic/space/booster/shared_booster_mk4.iff	tutorial	3687
object/draft_schematic/space/booster/shared_booster_mk5.iff	tutorial	3687
object/draft_schematic/space/booster/shared_booster_overdriver_mk1.iff	tutorial	2241
object/draft_schematic/space/booster/shared_booster_overdriver_mk2.iff	tutorial	2241
object/draft_schematic/space/booster/shared_booster_overdriver_mk3.iff	tutorial	2241
object/draft_schematic/space/booster/shared_booster_overdriver_mk4.iff	tutorial	2241
object/draft_schematic/space/booster/shared_extended_life_fuel_cell_mk1.iff	tutorial	2103
object/draft_schematic/space/booster/shared_extended_life_fuel_cell_mk2.iff	tutorial	2103
object/draft_schematic/space/booster/shared_extended_life_fuel_cell_mk3.iff	tutorial	2103
object/draft_schematic/space/booster/shared_extended_life_fuel_cell_mk4.iff	tutorial	2103
object/draft_schematic/space/booster/shared_fast_charge_fuel_cell_mk1.iff	tutorial	2101
object/draft_schematic/space/booster/shared_fast_charge_fuel_cell_mk2.iff	tutorial	2101
object/draft_schematic/space/booster/shared_fast_charge_fuel_cell_mk3.iff	tutorial	2101
object/draft_schematic/space/booster/shared_fast_charge_fuel_cell_mk4.iff	tutorial	2101
object/draft_schematic/space/booster/shared_heavy_fuel_cell_mk1.iff	tutorial	2101
object/draft_schematic/space/booster/shared_heavy_fuel_cell_mk2.iff	tutorial	2101
object/draft_schematic/space/booster/shared_heavy_fuel_cell_mk3.iff	tutorial	2101
object/draft_schematic/space/booster/shared_heavy_fuel_cell_mk4.iff	tutorial	2101
object/draft_schematic/space/capacitor/shared_capacitor_mk1.iff	tutorial	3246
object/draft_schematic/space/capacitor/shared_capacitor_mk2.iff	tutorial	3246
object/draft_schematic/space/capacitor/shared_capacitor_mk3.iff	tutorial	3246
object/draft_schematic/space/capacitor/shared_capacitor_mk4.iff	tutorial	3246
object/draft_schematic/space/capacitor/shared_capacitor_mk5.iff	tutorial	3246
object/draft_schematic/space/capacitor/shared_energy_saver_battery_mk1.iff	tutorial	2105
object/draft_schematic/space/capacitor/shared_energy_saver_battery_mk2.iff	tutorial	2105
object/draft_schematic/space/capacitor/shared_energy_saver_battery_mk3.iff	tutorial	2105
object/draft_schematic/space/capacitor/shared_energy_saver_battery_mk4.iff	tutorial	2105
object/draft_schematic/space/capacitor/shared_extended_life_battery_mk1.iff	tutorial	2095
object/draft_schematic/space/capacitor/shared_extended_life_battery_mk2.iff	tutorial	2095
object/draft_schematic/space/capacitor/shared_extended_life_battery_mk3.iff	tutorial	2095
object/draft_schematic/space/capacitor/shared_extended_life_battery_mk4.iff	tutorial	2095
object/draft_schematic/space/capacitor/shared_heavy_battery_mk1.iff	tutorial	2098
object/draft_schematic/space/capacitor/shared_heavy_battery_mk2.iff	tutorial	2098
object/draft_schematic/space/capacitor/shared_heavy_battery_mk3.iff	tutorial	2098
object/draft_schematic/space/capacitor/shared_heavy_battery_mk4.iff	tutorial	2098
object/draft_schematic/space/capacitor/shared_quick_recharge_battery_mk1.iff	tutorial	2096
object/draft_schematic/space/capacitor/shared_quick_recharge_battery_mk2.iff	tutorial	2096
object/draft_schematic/space/capacitor/shared_quick_recharge_battery_mk3.iff	tutorial	2096
object/draft_schematic/space/capacitor/shared_quick_recharge_battery_mk4.iff	tutorial	2096
object/draft_schematic/space/cargo_hold/shared_crg_mining_small.iff	tutorial	2138
object/draft_schematic/space/cargo_hold/shared_crg_pob_large.iff	tutorial	2135
object/draft_schematic/space/cargo_hold/shared_crg_pob_medium.iff	tutorial	2136
object/draft_schematic/space/cargo_hold/shared_crg_pob_small.iff	tutorial	2135
object/draft_schematic/space/cargo_hold/shared_crg_starfighter_large.iff	tutorial	2143
object/draft_schematic/space/cargo_hold/shared_crg_starfighter_medium.iff	tutorial	2144
object/draft_schematic/space/cargo_hold/shared_crg_starfighter_small.iff	tutorial	2143
object/draft_schematic/space/chassis/shared_awing.iff	tutorial	2755
object/draft_schematic/space/chassis/shared_blacksun_heavy_s01.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_heavy_s02.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_heavy_s03.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_heavy_s04.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_light_s01.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_light_s02.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_light_s03.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_light_s04.iff	tutorial	2768
object/draft_schematic/space/chassis/shared_blacksun_medium_s01.iff	tutorial	2769
object/draft_schematic/space/chassis/shared_blacksun_medium_s02.iff	tutorial	2769
object/draft_schematic/space/chassis/shared_blacksun_medium_s03.iff	tutorial	2769
object/draft_schematic/space/chassis/shared_blacksun_medium_s04.iff	tutorial	2769
object/draft_schematic/space/chassis/shared_hutt_heavy_s01.iff	tutorial	2764
object/draft_schematic/space/chassis/shared_hutt_heavy_s02.iff	tutorial	2764
object/draft_schematic/space/chassis/shared_hutt_light_s01.iff	tutorial	2275
object/draft_schematic/space/chassis/shared_hutt_light_s02.iff	tutorial	2279
object/draft_schematic/space/chassis/shared_hutt_medium_s01.iff	tutorial	2527
object/draft_schematic/space/chassis/shared_hutt_medium_s02.iff	tutorial	2527
object/draft_schematic/space/chassis/shared_texture_kit_s01.iff	tutorial	1760
object/draft_schematic/space/chassis/shared_texture_kit_s02.iff	tutorial	1760
object/draft_schematic/space/chassis/shared_texture_kit_s03.iff	tutorial	1760
object/draft_schematic/space/chassis/shared_texture_kit_s04.iff	tutorial	1760
object/draft_schematic/space/chassis/shared_texture_kit_s05.iff	tutorial	1760
object/draft_schematic/space/chassis/shared_texture_kit_s06.iff	tutorial	1760
object/draft_schematic/space/chassis/shared_tie_in.iff	tutorial	2756
object/draft_schematic/space/chassis/shared_tie_light_duty.iff	tutorial	2279
object/draft_schematic/space/chassis/shared_tieadvanced.iff	tutorial	2761
object/draft_schematic/space/chassis/shared_tieaggressor.iff	tutorial	2762
object/draft_schematic/space/chassis/shared_tiebomber.iff	tutorial	2759
object/draft_schematic/space/chassis/shared_tiefighter.iff	tutorial	2522
object/draft_schematic/space/chassis/shared_tieinterceptor.iff	tutorial	2764
object/draft_schematic/space/chassis/shared_xwing.iff	tutorial	2755
object/draft_schematic/space/chassis/shared_xwing_customization_kit.iff	tutorial	1768
object/draft_schematic/space/chassis/shared_ywing.iff	tutorial	2517
object/draft_schematic/space/chassis/shared_ywing_longprobe.iff	tutorial	2765
object/draft_schematic/space/chassis/shared_z95.iff	tutorial	2268
object/draft_schematic/space/droid_interface/shared_ddi_mk1.iff	tutorial	3108
object/draft_schematic/space/droid_interface/shared_ddi_mk2.iff	tutorial	3108
object/draft_schematic/space/droid_interface/shared_ddi_mk3.iff	tutorial	3108
object/draft_schematic/space/droid_interface/shared_ddi_mk4.iff	tutorial	3108
object/draft_schematic/space/droid_interface/shared_ddi_mk5.iff	tutorial	3108
object/draft_schematic/space/droid_interface/shared_droid_brain_upgrade_mk1.iff	tutorial	2118
object/draft_schematic/space/droid_interface/shared_droid_brain_upgrade_mk2.iff	tutorial	2118
object/draft_schematic/space/droid_interface/shared_droid_brain_upgrade_mk3.iff	tutorial	2118
object/draft_schematic/space/droid_interface/shared_droid_brain_upgrade_mk4.iff	tutorial	2118
object/draft_schematic/space/droid_interface/shared_maintenance_reduction_kit_mk1.iff	tutorial	2124
object/draft_schematic/space/droid_interface/shared_maintenance_reduction_kit_mk2.iff	tutorial	2124
object/draft_schematic/space/droid_interface/shared_maintenance_reduction_kit_mk3.iff	tutorial	2124
object/draft_schematic/space/droid_interface/shared_maintenance_reduction_kit_mk4.iff	tutorial	2124
object/draft_schematic/space/engine/shared_eng_mk1.iff	tutorial	3482
object/draft_schematic/space/engine/shared_eng_mk2.iff	tutorial	3482
object/draft_schematic/space/engine/shared_eng_mk3.iff	tutorial	3482
object/draft_schematic/space/engine/shared_eng_mk4.iff	tutorial	3482
object/draft_schematic/space/engine/shared_eng_mk5.iff	tutorial	3482
object/draft_schematic/space/engine/shared_engine_limiter_mk1.iff	tutorial	2087
object/draft_schematic/space/engine/shared_engine_limiter_mk2.iff	tutorial	2087
object/draft_schematic/space/engine/shared_engine_limiter_mk3.iff	tutorial	2087
object/draft_schematic/space/engine/shared_engine_limiter_mk4.iff	tutorial	2087
object/draft_schematic/space/engine/shared_engine_overdriver_mk1.iff	tutorial	2087
object/draft_schematic/space/engine/shared_engine_overdriver_mk2.iff	tutorial	2087
object/draft_schematic/space/engine/shared_engine_overdriver_mk3.iff	tutorial	2087
object/draft_schematic/space/engine/shared_engine_overdriver_mk4.iff	tutorial	2087
object/draft_schematic/space/modification/shared_hutt_heavy_modification_s01.iff	tutorial	1797
object/draft_schematic/space/modification/shared_tieadvanced_modification_s01.iff	tutorial	1800
object/draft_schematic/space/modification/shared_xwing_modification_s01.iff	tutorial	1793
object/draft_schematic/space/modification/shared_z95_modification_s01.iff	tutorial	1791
object/draft_schematic/space/reactor/shared_fusion_reactor_mk1.iff	tutorial	3092
object/draft_schematic/space/reactor/shared_fusion_reactor_mk2.iff	tutorial	3092
object/draft_schematic/space/reactor/shared_fusion_reactor_mk3.iff	tutorial	3092
object/draft_schematic/space/reactor/shared_fusion_reactor_mk4.iff	tutorial	3092
object/draft_schematic/space/reactor/shared_fusion_reactor_mk5.iff	tutorial	3092
object/draft_schematic/space/reactor/shared_reactor_limiter_mk1.iff	tutorial	2069
object/draft_schematic/space/reactor/shared_reactor_limiter_mk2.iff	tutorial	2069
object/draft_schematic/space/reactor/shared_reactor_limiter_mk3.iff	tutorial	2069
object/draft_schematic/space/reactor/shared_reactor_limiter_mk4.iff	tutorial	2069
object/draft_schematic/space/reactor/shared_reactor_overcharger_mk1.iff	tutorial	2077
object/draft_schematic/space/reactor/shared_reactor_overcharger_mk2.iff	tutorial	2077
object/draft_schematic/space/reactor/shared_reactor_overcharger_mk3.iff	tutorial	2077
object/draft_schematic/space/reactor/shared_reactor_overcharger_mk4.iff	tutorial	2077
object/draft_schematic/space/repair/shared_armor_repair_kit.iff	tutorial	1928
object/draft_schematic/space/repair/shared_booster_repair_kit.iff	tutorial	1930
object/draft_schematic/space/repair/shared_capacitor_repair_kit.iff	tutorial	1939
object/draft_schematic/space/repair/shared_chassis_repair_kit.iff	tutorial	1930
object/draft_schematic/space/repair/shared_droid_interface_repair_kit.iff	tutorial	1938
object/draft_schematic/space/repair/shared_engine_repair_kit.iff	tutorial	1929
object/draft_schematic/space/repair/shared_plasma_conduit_repair_kit.iff	tutorial	1937
object/draft_schematic/space/repair/shared_reactor_repair_kit.iff	tutorial	1930
object/draft_schematic/space/repair/shared_shield_repair_kit.iff	tutorial	1939
object/draft_schematic/space/repair/shared_weapon_repair_kit.iff	tutorial	1929
object/draft_schematic/space/reverse_engineering/shared_analysis_tool.iff	tutorial	1915
