strTemplate	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts	strCellName	intNoCreate	strLocationList
s	f	f	f	f	f	f	f	f	f	p	s	s	i	s
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-137.703	-34	-186.755	ignoreInBuildoutArray|0|1|pointName|4|npe_rescind_6_11456296_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	operatingroom2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-133.089	-34	-185.545	ignoreInBuildoutArray|0|1|pointName|4|npe_rescind_6_11456296_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	operatingroom2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-126.527	-34	-185.46	ignoreInBuildoutArray|0|1|pointName|4|npe_rescind_6_11456296_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	operatingroom2	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.177172	0	0.98418	-130.103	-34	-179.102	fltMaxSpawnTime|2|160.000000|fltMinSpawnTime|2|80.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_gamma_assassin_2|strSpawnerType|4|area|strSpawns|4|npe/npe_gamma_hired_assassin|$|	script.systems.spawning.spawner_area	operatingroom2	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.993027	0	0.11789	-137.125	-34	-212.269	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_super_5|strSpawnerType|4|area|strSpawns|4|npe/npe_droid_battle|$|	script.systems.spawning.spawner_area	transition8	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-129.946	-34	-211.096	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-129.945847 -34.000015 -211.096024 tatooine 11385032:-129.684967 -33.798904 -228.188675 tatooine 11385031:-104.361160 -33.798904 -228.091003 tatooine 11385027:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_super_15|strPatrolPointNames|5|npe_super_15_11511699_1:npe_super_15_11511699_2:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_droid_battle|$|	script.systems.spawning.spawner_patrol	transition8	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-130.159	-33.7989	-233.187	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-130.158997 -33.798901 -233.186996 tatooine 11385031:-130.123001 -34.067501 -249.673996 tatooine 11385031:-125.623001 -34.000000 -250.501999 tatooine 11385031:-125.929001 -34.000000 -267.601013 tatooine 11385034:-121.046997 -34.000000 -267.933014 tatooine 11385034:-121.771004 -33.798901 -282.487000 tatooine 11385034:-135.600998 -33.798901 -282.342010 tatooine 11385034:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_super_8|strPatrolPointNames|5|npe_super_8_11456378_1:npe_super_8_11456378_2:npe_super_8_11456378_3:npe_super_8_11456378_4:npe_super_8_11456378_5:npe_super_8_11456378_6:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_droid_battle|$|	script.systems.spawning.spawner_patrol	intersection6	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-130.123	-34.0675	-249.674	ignoreInBuildoutArray|0|1|pointName|4|npe_super_8_11456378_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection6	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-125.623	-34	-250.502	ignoreInBuildoutArray|0|1|pointName|4|npe_super_8_11456378_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection6	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-129.685	-33.7989	-228.189	ignoreInBuildoutArray|0|1|pointName|4|npe_super_15_11511699_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection6	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.0114177	0	0.999935	-66.2058	-34	-271.461	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_droid_boss|strSpawnerType|4|area|strSpawns|4|npe/npe_i7_construct|$|	script.systems.spawning.spawner_area	operatingroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.840534	0	0.541758	-74.3614	-34	-265.504	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|3.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_spider_1|strSpawnerType|4|area|strSpawns|4|npe/npe_i8_widow|$|	script.systems.spawning.spawner_area	operatingroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.807853	0	0.589384	-56.5799	-34	-263.841	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_spider_2|strSpawnerType|4|area|strSpawns|4|npe/npe_i8_widow|$|	script.systems.spawning.spawner_area	operatingroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.988826	0	-0.149077	-56.534	-34	-275.847	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_spider_3|strSpawnerType|4|area|strSpawns|4|npe/npe_i8_widow|$|	script.systems.spawning.spawner_area	operatingroom1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.999322	0	-0.0368198	-76.298	-34	-277.396	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_spider_4|strSpawnerType|4|area|strSpawns|4|npe/npe_i8_widow|$|	script.systems.spawning.spawner_area	operatingroom1	0
object/tangible/veteran_reward/frn_tech_console_sectional_b.iff	0	1	0	0	0	1	-54.1992	-34	-282.874	$|	script.quest.task.ground.retrieve_item_on_item	operatingroom1	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-70.0892	-33.7989	-249.409	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-70.089203 -33.798901 -249.408997 tatooine 11385029:-69.502197 -33.798901 -228.171005 tatooine 11385028:-96.570503 -33.798901 -228.031998 tatooine 11385027:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_super_1|strPatrolPointNames|5|npe_super_1_11455650_1:npe_super_1_11455650_2:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_droid_battle|$|	script.systems.spawning.spawner_patrol	transition7	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.990909	0	-0.134533	-62.7706	-34	-251.299	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_super_3|strSpawnerType|4|area|strSpawns|4|npe/npe_droid_battle|$|	script.systems.spawning.spawner_area	transition7	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-69.5022	-33.7989	-228.171	ignoreInBuildoutArray|0|1|pointName|4|npe_super_1_11455650_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall9	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-99.903	-33.7989	-225.251	ignoreInBuildoutArray|0|1|pointName|4|npe_espy_5_11446231_5|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection5	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-96.5705	-33.7989	-228.032	ignoreInBuildoutArray|0|1|pointName|4|npe_super_1_11455650_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection5	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-104.361	-33.7989	-228.091	ignoreInBuildoutArray|0|1|pointName|4|npe_super_15_11511699_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection5	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-103.706	-34	-212.717	ignoreInBuildoutArray|0|1|pointName|4|npe_espy_5_11446231_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition6	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-100.429	-34.0972	-214.47	ignoreInBuildoutArray|0|1|pointName|4|npe_espy_5_11446231_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition6	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.978625	0	0.205651	-107.161	-34	-212.954	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rescind_1|strSpawnerType|4|area|strSpawns|4|npe/npe_droid_rescind|$|	script.systems.spawning.spawner_area	transition6	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.988212	0	-0.153094	-104.246	-26	-177.436	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_4warn_2|strSpawnerType|4|area|strSpawns|4|npe/npe_droid_4warning|$|	script.systems.spawning.spawner_area	hall8	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-103.595	-26	-177.47	ignoreInBuildoutArray|0|1|pointName|4|npe_espy_5_11446231_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall8	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-104.028	-26.1687	-188.337	ignoreInBuildoutArray|0|1|pointName|4|npe_espy_5_11446231_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall8	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-77.7903	-22	-178.198	ignoreInBuildoutArray|0|1|pointName|4|npe_4warn_1_11446064_5|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall7	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-84.4071	-22	-178.194	ignoreInBuildoutArray|0|1|pointName|4|npe_4warn_1_11446064_6|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall7	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.130839	0	-0.991404	-78.7838	-22	-171.396	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_guard_10|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_guard_weak|$|	script.systems.spawning.spawner_area	hall7	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-87.9244	-22.9622	-178.129	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-87.924400 -22.962200 -178.128998 tatooine 11385024:-103.595001 -26.000000 -177.470001 tatooine 11385025:-104.028000 -26.168699 -188.337006 tatooine 11385025:-103.706001 -34.000000 -212.716995 tatooine 11385026:-100.429001 -34.097198 -214.470001 tatooine 11385026:-99.903000 -33.798901 -225.251007 tatooine 11385027:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_espy_5|strPatrolPointNames|5|npe_espy_5_11446231_1:npe_espy_5_11446231_2:npe_espy_5_11446231_3:npe_espy_5_11446231_4:npe_espy_5_11446231_5:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_droid_espy|$|	script.systems.spawning.spawner_patrol	hall7	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-78.0047	-22	-157.392	ignoreInBuildoutArray|0|1|pointName|4|npe_4warn_1_11446064_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	office	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.935201	0	-0.354117	-81.4491	-22	-155.066	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_guard_8|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_guard_weak|$|	script.systems.spawning.spawner_area	office	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.773443	0	0.633866	-81.0838	-22	-161.999	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_guard_9|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_guard_weak|$|	script.systems.spawning.spawner_area	office	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.856822	0	0.515612	-74.1349	-22	-161.362	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_witch_3|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_witch_weak|$|	script.systems.spawning.spawner_area	office	0
object/tangible/quest/npe_officer_computer.iff	0	1	0	0	0	1	-75.4	-22	-154.3	$|	script.quest.task.ground.retrieve_item_on_item	office	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-62.389	-21.9552	-135.489	ignoreInBuildoutArray|0|1|pointName|4|npe_4warn_1_11446064_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition5	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-64.6754	-22	-140.333	ignoreInBuildoutArray|0|1|pointName|4|npe_4warn_1_11446064_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition5	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-78.6048	-22	-140.236	ignoreInBuildoutArray|0|1|pointName|4|npe_4warn_1_11446064_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition5	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.0331	0	0.999452	-63.613	-22	-142.845	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_espy_3|strSpawnerType|4|area|strSpawns|4|npe/npe_droid_espy|$|	script.systems.spawning.spawner_area	transition5	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-31.4069	-21.7989	-157.876	ignoreInBuildoutArray|0|1|pointName|4|npe_guard_5_11445989_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	cavecage1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-23.8804	-23.6791	-157.58	ignoreInBuildoutArray|0|1|pointName|4|npe_guard_5_11445989_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	cavecage1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.980395	0	0.197041	-35.0914	-22.0038	-167.392	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rifle_6|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_rifleman|$|	script.systems.spawning.spawner_area	cavecage1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.129426	0	-0.991589	-36.2427	-21.7989	-157.828	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_ratz_1|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	cavecage1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.036692	0	-0.999326	-36.1313	-21.9226	-153.425	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rifle_7|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_rifleman|$|	script.systems.spawning.spawner_area	cavecage1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.65172	0	0.75846	-19.4847	-22.417	-150.592	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|1.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_ratz_2|strSpawnerType|4|area|strSpawns|4|npe/npe_rat|$|	script.systems.spawning.spawner_area	cavecage1	0
object/tangible/quest/npe_rune.iff	0	1	0	-1	0	-5.16E-08	-17.2712	-22.7605	-153.875	questRetrieveSignal|4|runequest_found_6|$|	script.quest.task.ground.retrieve_item_on_item	cavecage1	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.383035	0	0.923734	-35.6055	-22.2946	-150.838	fltMaxSpawnTime|2|160.000000|fltMinSpawnTime|2|80.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_gamma_assassin_1|strSpawnerType|4|area|strSpawns|4|npe/npe_gamma_hired_assassin|$|	script.systems.spawning.spawner_area	cavecage1	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-20.0494	-22	-117.896	ignoreInBuildoutArray|0|1|pointName|4|npe_guard_11_11511512_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	bedroom	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.816614	0	0.577184	-16.7949	-22	-118.117	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_guard_12|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_guard|$|	script.systems.spawning.spawner_area	bedroom	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.578421	0	-0.815738	-22.6515	-22	-118.193	fltMaxSpawnTime|2|30.000000|fltMinSpawnTime|2|20.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crazed_soldier_dude|strSpawnerType|4|area|strSpawns|4|npe/npe_crazed_soldier|$|	script.systems.spawning.spawner_area	bedroom	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-28.5355	-22	-132.043	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-28.535538 -22.000000 -132.043396 tatooine 11335858:-20.817808 -22.000000 -131.993820 tatooine 11335858:-20.049397 -22.000000 -117.895660 tatooine 11335859:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_guard_11|strPatrolPointNames|5|npe_guard_11_11511512_1:npe_guard_11_11511512_2:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_rakqua_guard|$|	script.systems.spawning.spawner_patrol	transition4	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-35.0983	-22.1943	-135.81	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-35.098301 -22.194300 -135.809998 tatooine 11335858:-62.389000 -21.955200 -135.488998 tatooine 11335861:-64.675400 -22.000000 -140.332993 tatooine 11335861:-78.604797 -22.000000 -140.235992 tatooine 11335861:-78.004700 -22.000000 -157.391998 tatooine 11335862:-77.790298 -22.000000 -178.197998 tatooine 11385024:-84.407097 -22.000000 -178.194000 tatooine 11385024:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_4warn_1|strPatrolPointNames|5|npe_4warn_1_11446064_1:npe_4warn_1_11446064_2:npe_4warn_1_11446064_3:npe_4warn_1_11446064_4:npe_4warn_1_11446064_5:npe_4warn_1_11446064_6:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_droid_4warning_weak|$|	script.systems.spawning.spawner_patrol	transition4	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.0450296	0	-0.998986	-33.3521	-22	-129.038	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_espy_8|strSpawnerType|4|area|strSpawns|4|npe/npe_droid_espy|$|	script.systems.spawning.spawner_area	transition4	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-28.5355	-22	-132.043	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-28.535538 -22.000000 -132.043396 tatooine 11335858:-20.817808 -22.000000 -131.993820 tatooine 11335858:-20.049397 -22.000000 -117.895660 tatooine 11335859:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_guard_11|strPatrolPointNames|5|npe_guard_11_11511512_1:npe_guard_11_11511512_2:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_rakqua_guard|$|	script.systems.spawning.spawner_patrol	transition4	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-20.8178	-22	-131.994	ignoreInBuildoutArray|0|1|pointName|4|npe_guard_11_11511512_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	transition4	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-47.9381	-21.7989	-157.177	ignoreInBuildoutArray|0|1|pointName|4|npe_guard_5_11445989_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	intersection4	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	-61.7903	-21.7989	-123.403	ignoreInBuildoutArray|0|1|pointName|4|npe_warrior_4_11415598_4|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall6	0
object/tangible/ground_spawning/patrol_spawner.iff	0	1	0	0	0	1	-47.7701	-21.7989	-124.808	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|1.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolArray|9|-47.770100 -21.798901 -124.807999 tatooine 11335856:-47.938099 -21.798901 -157.177002 tatooine 11335857:-31.406900 -21.798901 -157.876007 tatooine 11335860:-23.880400 -23.679100 -157.580002 tatooine 11335860:|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|npe_guard_5|strPatrolPointNames|5|npe_guard_5_11445989_1:npe_guard_5_11445989_2:npe_guard_5_11445989_3:|strSpawnerType|4|patrol|strSpawns|4|npe/npe_rakqua_guard_weak|$|	script.systems.spawning.spawner_patrol	hall6	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	27.4851	-31.686	-80.2254	ignoreInBuildoutArray|0|1|pointName|4|npe_rifle_2_11415941_3|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	caveroom2	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.788476	0	0.615065	34.8296	-29.6922	-85.0686	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_warrior_10|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_warrior|$|	script.systems.spawning.spawner_area	caveroom2	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.723468	0	-0.690358	35.9875	-30.9986	-76.629	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_shaman_7|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_shaman|$|	script.systems.spawning.spawner_area	caveroom2	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.454549	0	-0.890722	22.3145	-31.2097	-72.3263	fltMaxSpawnTime|2|120.000000|fltMinSpawnTime|2|90.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_rifle_4|strSpawnerType|4|area|strSpawns|4|npe/npe_rakqua_rifleman|$|	script.systems.spawning.spawner_area	caveroom2	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	24.1388	-30.1245	-98.3861	ignoreInBuildoutArray|0|1|pointName|4|npe_rifle_2_11415941_1|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall5	0
object/tangible/ground_spawning/patrol_waypoint.iff	0	1	0	0	0	1	26.6448	-30.2521	-94.3472	ignoreInBuildoutArray|0|1|pointName|4|npe_rifle_2_11415941_2|registerWithController|0|1|$|	script.systems.spawning.patrol_point_setup	hall5	0
